Paper ID,Title,Sim1,Sim2
7C5BA07C,"A New Robust Blind Watermarking Scheme Based on Steerable pyramid and DCT using Pearson product moment correlation",0.123232323232,0.124009324009
8070B730,"Domain-Specific Reconfigurable Array for Distributed Arithmetic",0.123232323232,0.126984126984
81291551,"A low-leakage parallel CRC generator for ultra-low power applications",0.136111111111,0.108838383838
5F883AA6,"A HYBRID FUSION TECHNIQUE FOR WATERMARKING DIGITAL IMAGES",0.149206349206,0.117989417989
79AF1EF6,"Coding and Decoding for the Dynamic Decode and Forward Relay Protocol",0.158333333333,0.127886002886
5A0E1B99,"Generalized parallel CRC computation on FPGA",0.179166666667,0.196428571429
7AEA2D2C,"A DCT based reversible data embedding scheme for MPEG-4 video using HVS characteristics",0.123232323232,0.13272005772
75E5C09B,"Colorectal cancer screening and the “menu of options”",0.123232323232,0.0849673202614
7F39F1C9,"A novel DCT-based approach for secure color image watermarking",0.135227272727,0.112037037037
80CFA457,"Speech Enhancement Using Inter-Frame Dependence in DCT Domain",0.163492063492,0.145404040404
5E496B4A,"On Content-Based Very Low Bitrate Video Coding",0.123232323232,0.118055555556
7D7DADD4,"Edge Map Based Blocking Artifacts Reduction",0.136219336219,0.116937229437
7C7BB93A,"Gaussian DCT Coefficient Models",0.111188811189,0.0909090909091
7D48D4AA,"Design of fractional delay FIR filter using discrete cosine transform",0.144155844156,0.113686313686
804D7B9A,"On uniform one-chip VLSI design considerations for some discrete orthogonal transforms",0.144155844156,0.121428571429
7C54BAC9,"Object-oriented coding for efficient transmission of space-acquired image data",0.158333333333,0.138888888889
07707A21,"Feature selection for efficient gender classification",0.169444444444,0.137121212121
7A2C3182,"Discrete Cosine Transform Based Gradient Vector Flow Active Contours for Chromosome Image Segmentation-an Analysis",0.152678571429,0.114183386058
8153DD3D,"Strategies for combining conflicting dogmatic beliefs",0.13125,0.131358225108
7DC4F1B0,"On list sequence turbo decoding",0.0861888111888,0.0939393939394
777E3755,"Wavelet-based video coding with early-predicted zerotrees",0.104482323232,0.118055555556
7DDD5360,"Perceptible content retrieval in DCT domain and semi-fragile watermarking technique for perceptible content authentication",0.123232323232,0.0928715728716
8094D24A,"A novel embedded bandwidth-aware frame compressor for mobile video applications",0.158333333333,0.102546296296
81527089,"A Robust Chaos-Based DCT-Domain Watermarking Algorithm",0.358441558442,1.0
7B502E42,"Securing color image using discrete cosine transform in gyrator transform domain structured-phase encoding",0.144155844156,0.125520511235
7BFF8A81,"DWT-based Feature Extraction and Radon Transform Based Contrast Enhancement for Improved Iris Recognition",0.128977272727,0.11813973064
7ED8E424,"Fast DCT domain filtering using the DCT and the DST",0.111188811189,0.138636363636
797B07C1,"Speeding up CRC32C computations with Intel CRC32 instruction",0.179166666667,0.175925925926
7EB9DA10,"Understanding any IDL lesson one: DCE and CORBA",0.124786324786,0.155555555556
80C5B5EF,"A Post Deblocking Filter for H.264 Video",0.10101010101,0.0864875864876
789B6214,"Digital watermarking for volume data based on 3D-DWT and 3D-DCT",0.13125,0.14537037037
802AC983,"DCT Sign-Only Correlation with Application to Image Matching and the Relationship with Phase-Only Correlation",0.139583333333,0.125
7FCD9033,"Direct N-point DCT computation from three adjacent N/3-point DCT coefficients",0.179166666667,0.170454545455
5D0AFDE2,"Digital Steganography Utilizing Features of JPEG Images",0.158333333333,0.142171717172
