Paper ID,Title,Sim1,Sim2
7FECB5C1,"Enhancing the Adaptability and Intelligent of Web-Based Curriculum HRM to Realize the Success of Distance Training",0.133838383838,0.157879818594
7DEB73F5,"Mentoring New Self-Employed Night Time Economy Project",0.138095238095,0.136904761905
3E224A9A,"Patent Restoration | J A Kemp",0.102380952381,0.121428571429
08FF9D0D,""I hope this can be shared with everyone in lots of schools": A novel intervention to improve social skills of peers of children with autism",0.125992063492,0.159743539289
7912B55A,"When the US sneezes the world catches cold: are worldwide stock markets stable?",0.130158730159,0.192328042328
5D27A5AF,"Size still matters when firms choose business collaborators",0.107954545455,0.127492877493
7F8F2A40,"The Description Logic Handbook: Description Logics for Databases",0.114898989899,0.132051282051
81CAB7DE,"Pengisian lembar kerja",0,0
0E96EC19,"ML for the Working Programmer: Names, Functions and Types",0.119742063492,0.149272486772
85484EF9,"It clauses and adverbial clauses with When",0.0843253968254,0.111111111111
73B82CC0,"When precaution creates misunderstandings: The unintended effects of precautionary information on perceived risks, the EMF case.",0.148214285714,0.15238997114
721D4CF6,"Exhaust Control, Industrial",0.109532828283,0.118055555556
84690973,"Pakistani Pop Music",0.164583333333,0.211111111111
8317D8AF,"Warner-Lambert V Actavis – Enforcing Second Medical Use Patents in the UK | J A Kemp",0.123214285714,0.144126984127
7C0FA92C,"Learning Technique for TSK Fuzzy Model Based on Cooperative",0.0986111111111,0.158838383838
22AAC0C6,"Editorial: What we talk about when we talk about 'the underground'",0.0956349206349,0.136111111111
035F54D7,"Exercise counselling: when undergraduate practice-based learning and community outreach combine, everyone appears to be a winner",0.14126984127,0.167857142857
78E802F7,"‘This story does not begin on a boat’: What is Australian about Asian Australian writing?",0.136805555556,0.237037037037
78A3BEBB,"Preventative Psychosocial Interventions Following Traumatic PhysicalInjury: Who, What, When?",0.109325396825,0.196428571429
386D319B,"Programming in Ada 2012: Parameterized Types",0.0759615384615,0.125
3608778A,"Grade 9 Bridging",0.112418831169,0.142857142857
5CC50EFA,"学科服务平台. 大学物理(课程). Home.",0.0943795787546,0.166666666667
