7F0D069E,"Using Genetic Algorithms to Capture Behavioral Traits Exhibited by Knowledge Based Robot Agents",0.383333333333,0.265784832451
589CBE41,"Nonlinear dimensionality reduction for face recognition",0.404761904762,0.337797619048
80EEDBAA,"ARTMAP: a self-organizing neural network architecture for fast supervised learning and pattern recognition",0.395833333333,0.269764957265
7D3CCE57,"Induction machine fault detection using support vector machine based classifier",0.372727272727,0.231539016539
7DC7BEF2,"Recurrent neural networks and robust time series prediction",0.350793650794,0.300555555556
6C4F194F,"A voltage based winner takes all circuit for analog neural networks",0.336805555556,0.269043456543
80F57EA4,"An evolutionary RBF networks based on RPCL and its application in fault diagnosis",0.377777777778,0.326904761905
7E16289B,"Semantic similarity measurement based on knowledge mining: an artificial neural net approach",0.38125,0.295833333333
7A1EE095,"Discrimination between mothers’ infant- and adult-directed speech using hidden Markov models",0.418560606061,0.353333333333
5DD98DA9,"Robust character recognition using a hierarchical bayesian network",0.513888888889,0.511666666667
77FE4F71,"Integration of satellite imagery, topography and human disturbance factors based on canonical correspondence analysis ordination for mountain vegetation mapping: a case study in Yunnan, China",0.591666666667,0.227216084569
7A39A1E5,"Predicting unseen triphones with senones",0.333333333333,0.142857142857
7DC0FBF0,"Stability of Equilibrium Points and Storage Capacity of Hopfield Neural Networks with Higher Order Nonlinearity",0.25,0.150288600289
7EB7A941,"A Connectionist Approach to Learn Marathi Language",0.181547619048,0.200396825397
5BCD0C26,"A result relating convex n-widths to covering numbers with some applications to neural networks",0.194444444444,0.177651515152
6936E779,"An hybrid MLP-SVM handwritten digit recognizer",0.333333333333,0.0
76BDDB2C,"Fault recognition method for speed-up and speed-down process of rotating machinery based on independent component analysis and Factorial Hidden Markov Model",0.6,0.292965367965
5BFC9A90,"Articulatory Control of HMM-based Parametric Speech Synthesis Driven by Phonetic Knowledge",0.414583333333,0.311753246753
79A55D0E,"Narrowing the gap: Probabilistic interfaces for signal enhancement and pattern recognition",0.395833333333,0.309285714286
7C496461,"Non-parametric probability estimation for HMM-based automatic speech recognition",0.633333333333,0.558441558442
78140649,"PhysicsGP: A Genetic Programming approach to event selection",0.260416666667,0.200297619048
77E78644,"A HMM-based speech synthesis system using a new glottal source and vocal-tract separation method",0.433333333333,0.274783549784
7B51F316,"Assisted history matching using artificial neural network based global optimization method – Applications to Brugge field and a fractured Iranian reservoir",0.364583333333,0.243803418803
5AB95158,"Shape-Based Human Activity Recognition Using Independent Component Analysis and Hidden Markov Model",0.458333333333,0.287074829932
80A0BEC4,"Automatic target recognition of aircrafts using translation invariant features and neural networks",0.392361111111,0.238352272727
7CF4EFC4,"A Memory-Efficient Graph Structured Composite-State Network for Embedded Speech Recognition",0.633333333333,0.478571428571
7F92F6C9,"A linear predictive HMM for vector-valued observations with applications to speech recognition",0.416666666667,0.444444444444
817230A5,"Neural net vector quantizers for discrete HMM-based on-line handwritten whiteboard-note recognition",0.381060606061,0.545454545455
7FD14049,"A neural network based very short term load forecaster for the interim ISO New England electricity market system",0.377777777778,0.202777777778
781023A6,"A large-vocabulary continuous speech recognition algorithm and its application to a multi-modal telephone directory assistance system",0.633333333333,0.340388655462
7DDB4683,"Neural network for error correction of pressure force sensor based on elastomagnetic phenomena",0.377777777778,0.22905982906
7D618896,"Evolving Boids: Using a Genetic Algorithm to Develop Boid Behaviors",0.206060606061,0.225238095238
