5A1FB275,"Visual hand tracking using nonparametric sequential belief propagation",0.233333333333,0.19967032967
76BC784C,"Figure-Ground Segmentation Using Factor Graphs.",0.261904761905,0.200778388278
80B698C6,"Increasingly correct message passing averaging algorithms",0.194444444444,0.173397435897
7DC25052,"Single-channel speech separation and recognition using loopy belief propagation",0.240740740741,0.161642061642
8045E665,"Prediction of contact maps by GIOHMMs and recurrent neural networks using lateral propagation from all four cardinal corners",0.240740740741,0.142377463806
7D03A556,"Robust one-shot 3D scanning using loopy belief propagation",0.233333333333,0.231730769231
7DC6DF15,"Approximate inference using planar graph decomposition",0.261904761905,0.194650937298
7F434525,"Measuring Neural Synchrony by Message Passing",0.194444444444,0.148611111111
7C3B4512,"Gradient computation in linear-chain conditional random fields using the entropy message passing algorithm",0.277777777778,0.160836385836
80F0AEE0,"A fuzzy logic approach to infer transcriptional regulatory network in saccharomyces cerevisiae using promoter site prediction and gene expression pattern recognition",0.240740740741,0.129233729234
7EFB27D7,"Planning and Acting in Uncertain Environments using Probabilistic Inference",0.233333333333,0.218717948718
7BA41BB1,"Low-Order Conditional Independence Graphs for Inferring Genetic Networks",0.178571428571,0.138492063492
7F9A8948,"A Graphical Model for Context-Aware Visual Content Recommendation",0.453703703704,0.396011396011
799F491A,"The cost of using decomposable Gaussian graphical models for computational convenience",0.227272727273,0.189685314685
76CF0C13,"Learning Articulated Structure and Motion",0.178571428571,0.186507936508
804270A7,"Fast geometric point labeling using conditional random fields",0.214285714286,0.223214285714
04CA20DE,"Fertility intentions and outcomes: Implementing the Theory of Planned Behavior with graphical models",0.177777777778,0.138738344988
7E86E05C,"Visual Hand Tracking Using Nonparametric Belief Propagation",0.233333333333,0.19967032967
803F2CCD,"An initial framework for implementing and evaluating probabilistic adaptivity in mobile learning",0.171717171717,0.175291375291
8080BCCB,"A New Lower Bound for Tree-Width Using Maximum Cardinality Search",0.233333333333,0.197727272727
77EAC0FF,"Modeling Protein Expression and Protein Signaling Pathways",0.186507936508,0.1293997669
7F29B5DE,"Jointly Identifying Entities and Extracting Relations in Encyclopedia Text via A Graphical Model Approach",0.178571428571,0.144775859062
