5A1FB275,"Visual hand tracking using nonparametric sequential belief propagation",0.179487179487,0.204285714286
76AEA42F,"Graphical model representation of pedigree based mixed model",0.136305361305,0.135617715618
7EDA0239,"Learning the Compositional Nature of Visual Object Categories for Recognition",0.139814814815,0.161616161616
77F57823,"Learning Gaussian Tree Models: Analysis of Error Exponents and Extremal Structures",0.138041125541,0.139083139083
76BC784C,"Figure-Ground Segmentation Using Factor Graphs.",0.192063492063,0.202380952381
80B698C6,"Increasingly correct message passing averaging algorithms",0.16654040404,0.185416666667
763B9EFE,"STENO:an expert system for medical diagnosis based on graphical models and model search",0.144985569986,0.131668331668
5ED229FC,"Probability Density Decomposition for Conditionally Dependent Random Variables Modeled by Vines",0.14696969697,0.100081699346
7F38C810,"Models for Patch Based Image Restoration",0.131096681097,0.130233100233
7671F8FB,"A nonparametric belief propagation method for uncertainty quantification with applications to flow in random porous media",0.149735449735,0.117903624154
7DC25052,"Single-channel speech separation and recognition using loopy belief propagation",0.188425925926,0.17117003367
75C37236,"Determinants of Individual Tourist Expenditure as a Network: Empirical Findings from Uruguay",0.160521885522,0.121111111111
804CC9CA,"Graph Laplace for Occluded Face Completion and Recognition",0.151659451659,0.0957042957043
7CA63E85,"Undernutrition in Benin -- an analysis based on graphical models.",0.131891025641,0.149439102564
8045E665,"Prediction of contact maps by GIOHMMs and recurrent neural networks using lateral propagation from all four cardinal corners",0.186111111111,0.149642421071
7D4998A5,"Epistemic irrelevance in credal nets: the case of imprecise Markov trees",0.147222222222,0.0848290598291
7CC20AA0,"A model-based design framework to achieve end-to-end QoS management",0.158874458874,0.172008547009
7BCF362F,"A SINful Approach to Gaussian Graphical Model Selection",0.150541125541,0.133974358974
7D03A556,"Robust one-shot 3D scanning using loopy belief propagation",0.179487179487,0.2375
7DC6DF15,"Approximate inference using planar graph decomposition",0.192063492063,0.194650937298
78739CC6,"Modeling annotated data",0.109457671958,0.148148148148
7F489851,"The Complexity Limits of Graphical Models for Linear Codes",0.150396825397,0.10545010545
80C84811,"Unequal error protection based LV segmented CMR image transmission through wireless communication channels",0.148931623932,0.160123556999
7EE5954C,"Distributed Cognitive Radio Network Management via Algorithms in Probabilistic Graphical Models",0.146759259259,0.114440883191
803D202E,"Evaluating the impact of AND/OR search on 0-1 integer linear programming",0.125518925519,0.146666666667
7FF4827C,"Structure Learning on Large Scale Common Sense Statistical Mo dels of Human State",0.129112554113,0.131185481185
80F0AEE0,"A fuzzy logic approach to infer transcriptional regulatory network in saccharomyces cerevisiae using promoter site prediction and gene expression pattern recognition",0.200925925926,0.139948014948
7F47D5AF,"A Linear Programming Approach to Max-Sum Problem: A Review",0.150541125541,0.123208041958
7E77388F,"Efficient Nonparametric Belief Propagation with Application to Articulated Body Tracking",0.144963369963,0.140476190476
7DFD9A8D,"The TM Algorithm for Maximising a Conditional Likelihood Function",0.149537037037,0.133888888889
7EFB27D7,"Planning and Acting in Uncertain Environments using Probabilistic Inference",0.18663003663,0.230622710623
7BA41BB1,"Low-Order Conditional Independence Graphs for Inferring Genetic Networks",0.150396825397,0.138492063492
7F9A8948,"A Graphical Model for Context-Aware Visual Content Recommendation",0.287962962963,0.396011396011
799F491A,"The cost of using decomposable Gaussian graphical models for computational convenience",0.200541125541,0.229458041958
80AD06E8,"Dynamic conditional random fields: factorized probabilistic models for labeling and segmenting sequence data",0.139814814815,0.134746999033
08468AE2,"2005 Special Issue: On the relationship between deterministic and probabilistic directed Graphical models: From Bayesian networks to recursive neural networks",0.150336700337,0.102509065009
802C40C2,"Learning a Tracking and Estimation Integrated Graphical Model for Human Pose Tracking",0.13538961039,0.158391608392
76CF0C13,"Learning Articulated Structure and Motion",0.150396825397,0.186507936508
0C24E53D,"Comment: Graphical Models, Causality, and Intervention",0.160648148148,0.119925213675
804270A7,"Fast geometric point labeling using conditional random fields",0.161391223156,0.223214285714
5EAC68FC,"Graphical Models: Methods for Data Analysis and Mining",0.146759259259,0.0961732711733
7D12D92A,"On the optimality of solutions of the max-product belief-propagation algorithm in arbitrary graphs",0.157341269841,0.119588744589
04CA20DE,"Fertility intentions and outcomes: Implementing the Theory of Planned Behavior with graphical models",0.165151515152,0.149344405594
5E7F42E8,"Partial likelihood for unbiased extended object tracking",0.139814814815,0.153703703704
8106B4F6,"Learning Deep Generative Models",0.122962454212,0.205128205128
60AF34F2,"Bayesian models: the structure of the world, uncertainty, behavior, and the brain.",0.153703703704,0.0987993487993
810E3869,"Which graphical models are difficult to learn?",0.122962454212,0.247863247863
0FC8084C,"Comparative network analysis of human cancer: sparse graphical models with modular constraints and sample size correction",0.146759259259,0.0923000202412
5A874BBF,"Learning Graphical Models",0.122962454212,0.205128205128
008B8FE9,"Epistemological Databases for Probabilistic Knowledge Base Construction",0.16654040404,0.13244047619
7E86E05C,"Visual Hand Tracking Using Nonparametric Belief Propagation",0.179487179487,0.204285714286
803F2CCD,"An initial framework for implementing and evaluating probabilistic adaptivity in mobile learning",0.144985569986,0.175291375291
750A59D3,"A hybrid approach to dialogue management based on probabilistic rules",0.150541125541,0.181944444444
7BCFF474,"Minimal sufficient causation and directed acyclic graphs",0.160317460317,0.125541125541
8080BCCB,"A New Lower Bound for Tree-Width Using Maximum Cardinality Search",0.190598290598,0.216666666667
77EAC0FF,"Modeling Protein Expression and Protein Signaling Pathways",0.14439033189,0.1293997669
7E24127D,"Importance sampling-based estimation over AND/OR search spaces for graphical models",0.159595959596,0.1118997669
7E409A3D,"Optimizing Costly Functions with Simple Constraints: A Limited-Memory Projected Quasi-Newton Algorithm",0.149537037037,0.121527777778
7A2DA630,"Interaction structures analysed from water-quality data",0.146759259259,0.163194444444
7F29B5DE,"Jointly Identifying Entities and Extracting Relations in Encyclopedia Text via A Graphical Model Approach",0.172619047619,0.163143206
8087A2F9,"Probabilistic Image Modeling With an Extended Chain Graph for Human Activity Recognition and Image Segmentation",0.169841269841,0.119561688312
0B8CFF40,"Graphical Answers to Questions about Likelihood Inference for Gaussian Covariance Models",0.153098290598,0.0986568986569
