Paper ID,Title,Sim1,Sim2
62720EAC,"Automatic Optical Inspection System for Holograms with Multiple Patterns",0.139682539683,0.115277777778
79806C3B,"Competing hydrogen bonding in methoxyphenols: The rotational spectrum of o -vanillin",0.108975468975,0.186011904762
7E5BDBC7,"Lowpass temporal filter using motion adaptive spatial filtering and its systolic realization",0.122777777778,0.175505050505
7A7E2358,"Improved fast fractional-Fourier-transform algorithm",0.0980303030303,0.1875
7DF335BB,"Analysis and minimization of L/sub 2/-sensitivity for linear systems and two-dimensional state-space filters using general controllability and observability Gramians",0.248358585859,0.293392255892
7AE6E5F8,"Microwave spectrum of (D2O)2",0.108975468975,0.154761904762
591B52AF,"Left invariant evolution equations on Gabor transforms",0.108975468975,0.175297619048
807C01D0,"Shape discrimination using invariants defined from higher-order spectra",0.141587301587,0.194841269841
7AA67521,"Line mixing in the ν 6 Q branches of self- and nitrogen-broadened methyl bromide",0.108975468975,0.125238095238
7C8432F0,"Scale and projection invariant pattern recognition",0.147222222222,0.135238095238
806F60F0,"Mica p()lytypism: Identification and origin",0.285,0.336805555556
7E564185,"On the correlation and scattering functions of the WSSUS channel for mobile communications",0.136904761905,0.170238095238
77746D98,"The Fractional Orthogonal Derivative",0.088951048951,0.1
7AC2A6AA,"Improved synthetic discriminant function performance using Fresnel lens-encoded binary phase-only filters",0.127777777778,0.193181818182
8173DC14,"A Novel Algorithm for Linear Fractional Convolution",0.145,0.1625
77738DA6,"Non-commutative morphology: Shapes, filters, and convolutions",0.138181818182,0.143560606061
7803D9D3,"Impulse response of an infinitely long thick strip plate",0.0980303030303,0.102513227513
7736BFD4,"On bandlimited signals with fractional Fourier transform",0.140793650794,0.15
7C631C60,"Generating Uniform Random Vectors in Z p k : The General Case",0.129365079365,0.144642857143
7C123241,"Oscillatory integrals and Fourier transforms of surface carried measures",0.100404040404,0.140277777778
77436796,"Internal Rotation of the Hydroxyl Group in Isopropanol and the Chirality of the Gauche Form: Fourier Transform Microwave Spectroscopy of (CH 3 ) 2 CHOD",0.165476190476,0.134722222222
7D708B31,"Intersector correlations: a quantitative approach to switched beams' diversity performance in wireless communications",0.133333333333,0.137045940171
7715CFD8,"Fundamental solutions for transient heat transfer by conduction and convection in an unbounded, half-space, slab and layered media in the frequency domain",0.123333333333,0.117265512266
7764A036,"Stratospheric and mesospheric pressure‐temperature profiles from rotational analysis of CO2 lines in atmospheric trace molecule spectroscopy/ATLAS 1 infrared solar occultation spectra",0.120238095238,0.130803571429
80BA036D,"Modeling of space-charge phenomena in multi-turn tracking",0.119365079365,0.132275132275
7D3DD0F1,"Computation of Diffusion Function Measures in $q$ -Space Using Magnetic Resonance Hybrid Diffusion Imaging",0.136904761905,0.152232142857
79F78F1B,"Fourier transform intracavity laser absorption spectra of the 6ν1 band of CHD3",0.122777777778,0.125992063492
7C028DC0,"Fourier transform far infrared spectrum of CD 3 OD: detailed analysis in the torsional ground state",0.115793650794,0.116104926819
7CC04F23,"Brain-wave representation of words by superposition of a few sine waves",0.14246031746,0.131904761905
7D9BB4D7,"On the coefficient quantization of the Fourier basis",0.122777777778,0.133333333333
75FC96A3,"Conformational analysis of the jet-cooled peptide mimetic ethylacetamidoacetate from torsion-rotation spectra",0.115793650794,0.117063492063
80603E80,"A comparison of two extensions of the matching pursuit algorithm for the harmonic decomposition of sounds",0.133571428571,0.144719169719
7D4D8E60,"The zebrafish lens proteome during development and aging",0.089121989122,0.109006734007
7AF33873,"Star products for SL(2)",0.089121989122,0.103703703704
7EF2EF6D,"Novel Reversible Integer Fourier Transform With Control Bits",0.126753246753,0.149206349206
7B588FD7,"3D seismic response of a limited valley via BEM using 2.5D analytical Green's functions for an infinite free-rigid layer",0.122777777778,0.162698412698
7F37528F,"The Power of Convex Relaxation: Near-Optimal Matrix Completion",0.15,0.157242063492
7701205E,"Hierarchical encrypted image watermarking using fractional Fourier domain random phase encoding",0.135476190476,0.178911564626
7F840A21,"6E-5 High Frequency Surface Waves Scattered in Microstructured Phononic Crystals",0.120238095238,0.150793650794
7D6C694A,"Spectral evaluation of ultrasonic flaw echoes using Wigner distribution",0.159047619048,0.183405483405
753EE964,"Excitation of Radial Ion Motion in an rf-Only Multipole Ion Guide Immersed in a Strong Magnetic Field Gradient",0.122777777778,0.126799242424
7D943FD8,"Non-convex priors in Bayesian compressed sensing",0.0754711954712,0.180303030303
7CFDD47D,"On-line blind multichannel equalization based on mutually referenced filters",0.148333333333,0.191515151515
7744A2E2,"Infrared measurements of several nitrogen species above the South Pole in December 1980 and November-December 1986",0.128571428571,0.125992063492
7FBDE5FF,"Application of random and pseudo-random sampling for tracking moving objects",0.131349206349,0.207142857143
7540D3D5,"High-Resolution Study of the Atilde; 2 A ′→ X̃ 2 A ″ Transition of DO 2 : Analysis of the 000–000 Band",0.127777777778,0.131944444444
7E6E619E,"Fiber-Optic Grid Interferogram Shape Sensing System",0.126753246753,0.183333333333
7A9494B5,"Comparison of quantal, classical, and semiclassical behavior at an isolated avoided crossing",0.122777777778,0.180555555556
762BC5DF,"Highly accurate FTIR observations from the scanning HIS aircraft instrument",0.108975468975,0.140172327672
80627259,"Efficient algorithms for multichannel extensions of Itakura-Saito nonnegative matrix factorization",0.115793650794,0.119047619048
79D44943,"Non-referential, self-compared shape defect inspection for bond pads with deformed shapes",0.130793650794,0.141111111111
8101F653,"Wigner-Ville distributions for detection of rotor faults in brushless DC (BLDC) motors operating under non-stationary conditions",0.14126984127,0.122172619048
774E31E3,"GESPAR: Efficient Phase Retrieval of Sparse Signals",0.140793650794,0.144588744589
7E2E9C8C,"Discrete fractional Fourier transform based on orthogonal projections",0.0920512820513,0.177777777778
761C8B28,"3-D acoustic modeling by a Hartley method",0.134285714286,0.125541125541
77C03033,"Structure projection retrieval by image processing of HREM images taken under non-optimum defocus conditions",0.127936507937,0.140431096681
7E6D850D,"Computation of voltage sag initiation with Fourier based algorithm, Kalman filter and Wavelets",0.108975468975,0.143604411462
7CA69C77,"Fourier-transform Raman spectroscopic study of frankincense and myrrh",0.089121989122,0.0951178451178
7ADE57F5,"Rotational spectra, conformational structures, and dipole moments of thiodiglycol by jet-cooled FTMW and ab initio calculations",0.131349206349,0.132698412698
7D4541C7,"Integrated Sensing and Processing- Acoustic Resonance Spectrometry (ISP-ARS) in Differentiating D-Tagatose and Other Toll Manufactured Drugs",0.115,0.133333333333
7BF4DE09,"Implementation of quantum gate operations in molecules with weak laser fields",0.118015873016,0.107876250733
77A23E4E,"Extended probe method for linkage discovery over high-cardinality alphabets",0.182142857143,0.175661375661
7F437BA0,"A Novel Image Authentication Robust to Geometric Transformations",0.127142857143,0.130952380952
7792AAF1,"Application of X-ray photoelectron spectroscopy and fourier transform IR-reflection absorption spectroscopy to studies of the composition of Langmuir-Blodgett films",0.12380952381,0.128262786596
7D40AB15,"Lloyd’s mirror as a laser wavemeter",0.070119047619,0.0833333333333
7A7C8E58,"Robust monolithic ultraviolet interferometer for the SHIMMER instrument on STPSat-1",0.0754711954712,0.0797535797536
7813E850,"High-resolution infrared and theoretical study of the fundamental bands ν 2 , ν 4 and ν 9 and the c -Coriolis interacting dyad ν 5 , ν 14 of 1,3,4-thiadiazole",0.125,0.147777777778
79F447B7,"Rotational spectra of isotopic furan-(argon) n , n = 1,2, complexes and their vibrationally averaged structures",0.11341991342,0.135846560847
750CA45A,"Signal reconstruction from Fourier transform sign information",0.122777777778,0.134259259259
688C04E0,"Analysis of transient viscoelastic response of asphalt concrete using frequency domain approach",0.123333333333,0.165013227513
7DB8C86C,"Rotation, scale and translation invariant image watermarking using Radon transform and Fourier transform",0.132936507937,0.171031746032
77D16BED,"Two‐dimensional Fourier transform ESR spectroscopy",0.110793650794,0.114285714286
76469961,"Mellin-Fourier series and the classical Mellin transform",0.108975468975,0.142857142857
71BC8939,"Multilayer Hadamard Decomposition of Discrete Hartley Transforms",0.077668997669,0.0839160839161
79DBA9F2,"Vibrational spectra of l -arginine nitrates",0.108975468975,0.121428571429
7F32101A,"Scene variability and perception constancy in the visual system: a model of pre-processing before data analysis and learning",0.150714285714,0.143165784832
5E57897A,"Weighted Bandwidth–Power Product Optimization in Downlink Femtocell Networks",0.125,0.125925925926
7C8642F1,"An efficient method for dynamic magnetic resonance imaging",0.122142857143,0.122619047619
7A347AB9,"Vibrational spectra and normal coordinate analysis on structure of chlorambucil and thioguanine",0.115793650794,0.11368030118
7E011EEE,"Effects of Spectral Amplitude and Phase Errors on Interpretability of Images",0.14126984127,0.133658008658
755AD761,"Continuum quantum systems as limits of discrete quantum systems. IV. Affine canonical transforms",0.147777777778,0.139814814815
7F431009,"Three-dimensional coherence imaging in the Fresnel domain",0.126515151515,0.139583333333
7F0DA77B,"An efficient maximum entropy technique for 2-D isotropic random fields",0.118975468975,0.119588744589
786862A7,"Study of rotational and vibrational relaxation of the CO2- 3 ion in molten alkali carbonates by Raman spectroscopy",0.103585858586,0.102988215488
797C0007,"A Spectral Method for a Nonpreemptive Priority BMAP/G/1 QUEUE",0.135476190476,0.144841269841
7F855E88,"Fourier Transform Emission Spectroscopy of ScH and ScD: The New Singlet Electronic States A 1 Δ, D 1 Π, E 1 Δ, and F 1 Σ −",0.122777777778,0.138717948718
79A7BB65,"Rotational spectrum of styrene observed by microwave Fourier transform spectroscopy",0.110793650794,0.116117216117
5946104F,"Inversion of 2D planogram data for finite-length detectors",0.122777777778,0.116161616162
7B90C871,"An algorithm for computing the mixed radix fast Fourier transform",0.115793650794,0.155952380952
79F7B88A,"Temporal backward projection of optoacoustic pressure transients using Fourier transform methods",0.122142857143,0.15746031746
76B6C034,"The wigner distribution function and its optical production",0.155476190476,0.150108225108
769AAFB7,"Multicriteria optimality for iterative encoding of computer-generated holograms",0.0980303030303,0.104166666667
76008DBA,"Multi-Scale Landscape Analysis (MSLA) — A method to identify correlation of relief with ecological point data",0.140476190476,0.146371336996
5CE0D141,"Solution and cost analysis of general multi-channel and multi-stage filtering circuits",0.106363636364,0.114583333333
7603612A,"Fourier transform infrared spectroscopic study of coke deposits on a Cr 2 O 3 Al 2 O 3 catalyst",0.103585858586,0.114930555556
7856265E,"OC-seislet: Seislet transform construction with differential offset continuation",0.136111111111,0.177083333333
7CAB7A79,"Myocardial rapid velocity distribution",0.127936507937,0.142857142857
795787D2,"Multiconlitron: A General Piecewise Linear Classifier",0.0817216117216,0.1
7F4BBC8C,"Solving the state assignment problem for signal transition graphs",0.127777777778,0.15404040404
7AA77601,"Real-time imaging of acoustic waves on a bulk acoustic resonator",0.125793650794,0.117445054945
121F1DCD,"The secondary structure of type I collagen N-telopeptide as demonstrated by Fourier transform IR spectroscopy and molecular modeling",0.126349206349,0.140249433107
7C0064D3,"Salient Region Detection and Analysis Based on the Weighted Band-Pass Features",0.12,0.163888888889
7DCEAE9F,"An efficient and optimal algorithm for simultaneous buffer and wire sizing",0.0980303030303,0.100480769231
7D5A2699,"Fast algorithms for 2-D circular convolutions and number theoretic transforms based on polynomial transforms over finite rings",0.145,0.180384615385
7E42BE57,"Direct determination of exciton homogeneous and inhomogeneous linewidths in semiconductor quantum wells with two-dimensional fourier transform spectroscopy",0.324537037037,0.288888888889
77D6CEE6,"On the computation of the polar FFT",0.108975468975,0.142857142857
810C8A1F,"PETCAM—A Power Efficient TCAM Architecture for Forwarding Tables",0.147777777778,0.170941558442
78DA1280,"Convergence to diffusion waves of the solutions for benjamin-bona-mahony-burgers equations",0.129365079365,0.128571428571
78028017,"Energy Eigenvalues and Periodic Orbits for the Circular Disk or Annular Infinite Well",0.312222222222,0.265151515152
80153599,"Fourier transform Raman spectroscopic study of prehistoric rock paintings from the Big Bend region, Texas",0.191919191919,0.167913105413
7E89E80E,"Comparison of time-frequency distributions for Doppler spectral estimation",0.124365079365,0.11626984127
80C201A8,"An Implementation of the L-Estimate Distributions for Analysis of Signals in Heavy-Tailed Noise",0.150714285714,0.143571428571
7C601B1D,"Universal and special keys based on phase-truncated Fourier transform",0.0977777777778,0.158838383838
