Paper ID,Title,Sim1,Sim2
742E633F,"A real-time system for detecting moving point target in low SNR image sequences",0.7,0.359615384615
102918DC,"Research and Development for Advanced Tele-maintenance Capability with Remote Serial Console Access and Proactive Monitoring of Medical Devices",0.208333333333,0.131515706516
7D6309B9,"Continuous query evaluation over distributed sensor networks",0.208333333333,0.168333333333
798C1815,"Resource-Aware Scaling of Multi-threaded Java Applications in Multi-tenancy Scenarios",0.1625,0.142147435897
802AA6DE,"Research on resources environment data grid",0.170454545455,0.126363636364
760758FA,"Multiprocessor data acquisition system for high event rates at the Heidelberg/Darmstadt crystal ball",0.6,0.249007936508
608CC9BD,"Securing smart maintenance services: Hardware-security and TLS for MQTT",0.128787878788,0.139393939394
7A135E06,"On Evaluating JARS: Job history-based Adaptive grid resource selection",0.225,0.167929292929
0766FDA6,"A CSCW Middleware Evaluation and Performance Prediction Framework",0.121794871795,0.114583333333
7E31F2AE,"VGUIDE: 4GL application platform for large distributed information systems",0.733333333333,0.493333333333
81649A91,"Making discourse visible: coding and animating conversational facial displays",0.141666666667,0.197727272727
79DA67DE,"IRETE: An improved RETE multi-entity match algorithm",0.183333333333,0.183333333333
79998F02,"Distributed Transactions for Semantic Web Workflows - Overcoming the CAP Limitations on Virtual Organizations",0.422222222222,0.271873364731
5B873FA5,"Distributed Reconfigurable Simulation for Communication Systems",0.6,0.391666666667
781AD0E5,"Upper bound of time synchronization error in two dimensional acoustic target localization using wireless sensor networks",0.208333333333,0.155876623377
6023F30E,"Smart Middleware Device for Smart Grid integration",0.25,0.25
75253B04,"Real-Time Dynamic Traffic Assignment and Path-Based Signal Coordination; Application to Network Traffic Management",0.44696969697,0.247970779221
7FC24944,"A Parallel Biomedical Data Transportation Component and its Application",0.2,0.145833333333
7E2AD228,"A Grid Information Service Model Based on E-Learning Grid",0.212121212121,0.19
03637BF4,"The Rationale for Distributed Semantics as a Topology Independent Embedded Systems Design Methodology and its Implementation in the Virtuoso RTOS",0.722222222222,0.286362942613
7B59C527,"The Research on Complex Event Processing Method of Internet of Things",0.25,0.181818181818
7602DFB1,"Brief analysis of format standard of isomerism data converting",0.170454545455,0.16
76474F44,"Autonomous, agile micro-satellites and supporting technologies",0.116666666667,0.25
80BA4866,"Train Management Platform for advanced maintenance of Passenger Information Systems",0.571428571429,0.260090702948
76F3B6EA,"PrivateFlow: decentralised information flow control in event based middleware",0.15,0.180892255892
7FAA44E5,"The software architecture of a reconfigurable real-time onboard control system for a small UAV helicopter",0.69696969697,0.409916472416
809FE3D8,"A telemedicine application utilizing DataSocket(R) to remotely track the heart rate variability of patients in a clinical research environment",0.180555555556,0.158651903652
7CFD1C9F,"Grid portal based data management for Lattice QCD",0.142857142857,0.146924603175
80A96AC7,"The ALMA common software: dispatch from the trenches",0.121794871795,0.106837606838
26880811,"Herramienta informática de apoyo al desarrollo de sistemas de control basados en “Núcleo de control”",0,0
036702F6,"Embedded real-time system for climate control in a complex greenhouse",0.545454545455,0.301515151515
78909AB7,"Grid service discovery; An approach using Parameter and QoS based matchmaking",0.208333333333,0.218698761556
79459827,"A robot software middleware based on the OPRoS and the RTX",0.138461538462,0.203418803419
1914691D,"RTC-Threads: A User-Level Real-Time Threads Package for Multimedia Systems",0.714285714286,0.481904761905
6E99B00A,"Coding and Presentation of Multimedia for Data Broadcasting with Broadcasting Markup Language",0.15,0.129836309524
7B3A0BA4,"Probabilistic quorum systems in wireless ad hoc networks",0.55,0.320454545455
8104CC25,"Cooperative transport by multiple mobile robots in unknown static environments associated with real-time task assignment",0.777777777778,0.44632034632
8061A65D,"Application of RFID and Internet of Things in Monitoring and Anti-counterfeiting for Products",0.225,0.173181818182
75CC8431,"Component-based robot software design for pick-and-place task described by SysML",0.6,0.3068997669
7E55E68D,"On Minimizing RTOS Aperiodic Tasks Server Energy Consumption",0.7,0.478181818182
7D739375,"Efficient XML-Based Grid Middleware Design for Multi-Core Processors",0.121794871795,0.11452991453
5DC67F07,"Design and Implementation of a WLAN Terminal Using UML 2.0 Based Design Flow",0.119047619048,0.206018518519
092876F2,"An overview of the ALMA Common Software (ACS) .",0.0916666666667,0.0867521367521
5E36CBC1,"Organization of grid resources in communities",0.0954545454545,0.0939393939394
5B0F3230,"Web services and java (position statement)",0.166666666667,0.136666666667
818B96C3,"Optimizations in the grid visualization kernel",0.126984126984,0.114959114959
7F36ABA4,"SCIENT &#8211; Smart Configurable Infrastructure for Next-Generation TeleMonitoring",0.0801282051282,0.0833333333333
03126BDB,"Middleware for Pervasive Healthcare-A White Pa-per",0,0
6A3871C6,"A resource description environment for distributed computing systems",0.69696969697,0.412121212121
0455F3F0,"PROPOSED MIDDLEWARE SOLUTION FOR RESOURCE-CONSTRAINED DISTRIBUTED EMBEDDED NETWORKS",0.1,0.146666666667
59A3C456,"A Mobile Middleware Component Providing Voice over IP Services to Mobile Users",0.145833333333,0.123611111111
7D2248E2,"On the current situation of developing RFID middleware in China",0.0954545454545,0.144444444444
7E8DBD26,"Practical multi-robot applications with player and JADE",0.155555555556,0.131481481481
7F73DC42,"A Resource Identification Mechanism for Interactive DTV Systems",0.571428571429,0.333441558442
80AEAACC,"SENSING OF PATHOLOGICAL TREMOR USING SURFACE ELECTROMYOGRAPHY AND ACCELEROMETER FOR REAL-TIME ATTENUATION",0.472222222222,0.277335858586
7EA6FC2E,"Dynamic leakage aware power management with procrastination method",0.116883116883,0.115324675325
7D0AEB55,"Stage models of middleware platforms and applications: Transitions in the mobile application landscape",0.183333333333,0.135606060606
255BD5BC,"産業システムのソフトウェア技術-II : リアルタイムシステムの構築技術",0,0
7995A883,"Performance Evaluation of Overload Control in Multi-cluster Grids",0.166666666667,0.129848484848
6BCC2B92,"Performance analysis of a neural network based scheduling algorithm",0.170454545455,0.190277777778
7B305EB0,"Modeling and validation of an unbalanced LV network using Smart Meter and SCADA inputs",0.133928571429,0.146352258852
80E3C587,"Algebraic Design of Multi-rate Control Systems for Environments with Limited Random Delays",0.583333333333,0.287878787879
761576C9,"A Hopfield neural network approach for power optimization of real-time operating systems",0.714285714286,0.408994708995
7B4CAFAD,"Self-configuration of wireless multi-hop networks",0.0954545454545,0.1
056365D4,"Chapter 17 - Cost Model Calculation",0.138461538462,0.1125
76000ED0,"The design of video image's storage converter based on FPGA",0.208333333333,0.198571428571
58E13BE6,"Integrating Humans, Devices, and Events in Clinical Workflow Processes",0.175,0.153114478114
783B5212,"The Large Synoptic Survey Telescope middleware messaging system",0.6,0.371428571429
72500B7D,"Virtual port-based channel level mobility management middleware in heterogeneous wireless networks",0.154761904762,0.125396825397
0E459A21,"Proceedings of the First International Workshop on Middleware for Sensor Networks, MidSens 2006, November 28, 2006, Melbourne, Australia, Co-located with Middleware 2006",0.196428571429,0.148214285714
5B1FA434,"Trading without Explicit Ontologies",0.100961538462,0.1125
5DAD6140,"Estimating the Useful Life of an ATF Using an Integrated Bulk Oxidation and Friction Degradation Model",0.107954545455,0.129131701632
05F5E636,"Ontologies in HYDRA - Middleware for Ambient Intelligent Devices",0.0884615384615,0.1
7C446083,"Softquad's XML content creation tool [Book Review]",0.25,0.177083333333
7F353B28,"Drivers' responses to road-user charges using global positioning system (GPS) technology",0.625,0.307638888889
70A19A07,"Distribute semi-physical simulation system for multi UCAVs cooperative control base on DCPS",0.583333333333,0.356060606061
5C3B78CE,"Development of digital protective relay tester under IEC61850",0.0972222222222,0.0951178451178
802DBDC6,"Supporting Live Development of SOAP and CORBA Servers",0.10101010101,0.151695526696
7777F9C6,"A Resource Intensive Traffic-Aware Scheme for Cluster-based Energy Conservation in Wireless Devices",0.133333333333,0.105303030303
0AD9924E,"Work in Progress: Automating Proportion/Period Scheduling",0.288461538462,0.266666666667
0CBFF83B,"Scalability and Mobility in a Network Middleware for Large Scale Mobile and Pervasive Augmented Reality Games",0.170454545455,0.117532467532
7C088140,"Co-located Compute and Binary File Storage in Data-Intensive Computing",0.10989010989,0.103174603175
792F9520,"Improving adaptiveness of AUTOSAR embedded applications",0.135714285714,0.205555555556
2FF090F6,"A Study on Development of Middleware for Real Time Data Processing with RFID",0.1625,0.132222222222
7E1AC3D9,"The Impact of Soft Resource Allocation on n-Tier Application Scalability",0.141666666667,0.11803030303
070C988E,"Software Architecture of the PEP-II Low Level RF Control System",0.55,0.254234654235
5C998A17,"Performance of Java middleware - Java RMI, JAXRPC, and CORBA",0.125,0.125
74B941DD,"The SEMAINE API : a component integration framework for a naturally interacting and emotionally competent embodied conversational agent",0.145833333333,0.15625
7E25A790,"Vehicle stability improvement based on MFC independently installed on 4 Wheels-basic experiments using "UOT Electric March II"",0.208333333333,0.180579297246
7A8ACF96,"An Integration of Heterogeneous Resources Based on Semantic Grid",0.125,0.172727272727
59E4A79D,"An Effective XML-Based Sensor Data Stream Processing Middleware for Ubiquitous Service",0.291666666667,0.183888888889
13BB35BC,"Un kit de modelizacion genérica para la construcción de gateways",0.138461538462,0.139926739927
850EA148,"A Middleware Framework for Market-Based Actuator Coordination in Sensor and Actuator Networks",0.175,0.15404040404
5B14457C,"Occutek - identification and application of vehicle occupancy levels",0.225,0.171904761905
793C5629,"Enabling Effective Programming and Flexible Management of Efficient Body Sensor Network Applications",0.225,0.18231292517
7DA05AB3,"System control for fault-tolerant avionics architectures",0.545454545455,0.331060606061
75293FE8,"Hope: A Fault-Tolerant Distributed Pub/Sub Architecture for Large-Scale Dynamic Network Environment",0.422222222222,0.2868997669
7B89928F,"Logistics information fusion application research based on RFID and GPS",0.291666666667,0.220238095238
73A862EF,"철강공정 Level 2 미들웨어 Windows 지원 기술 개발",0.0954545454545,0.0833333333333
5F2C7D97,"Kalimucho for smart-∗: One step towards eternal applications",0.135714285714,0.15
07BEF818,"A survey of security middleware",0.138461538462,0.141666666667
80DDBC82,"A fast motion estimator for real-time system",0.7,0.552777777778
79C81257,"The real-time control system for the CANARY multi-object adaptive optics on-sky demonstrator",0.69696969697,0.449134199134
7E28CD8F,"A Service-oriented Middleware Architecture for Building Context-aware Personalized Information Service",0.25,0.2125
7D120B14,"PinS: peer to peer interrogation and indexing system",0.583333333333,0.294642857143
7FB70303,"Design and Performance Evaluation of emORB for Pervasive Computing",0.121794871795,0.135416666667
77ABE14D,"Virtualizing DDS middleware: Performance challenges and measurements",0.166666666667,0.134334415584
5EC0C332,"New RFID-apps: HF-Based Stock Management by Mobile Solution and Producing Usage Statistics on Non-Lending Colleges (e.g. Periodicals)",0.133928571429,0.123361162647
7BFFD65C,"On the impact of caching and a model for storage-capacity measurements for energy conservation in asymmetrical wireless devices",0.208333333333,0.145738636364
79F8B65D,"Automated S/W Reengineering for Fault-Tolerant and Energy-Efficient Distributed Execution",0.392592592593,0.453703703704
7DE4199E,"Model-based specification and execution of embedded real-time systems",0.703703703704,0.548611111111
81830337,"Multi-agent Simulation to Implementation: A Practical Engineering Methodology for Designing Space Flight Operations",0.133333333333,0.134329906205
0553BB56,"Development of Web-Telecom based hybrid services orchestration and execution middleware over convergence networks",0.128787878788,0.148857491715
7D4D9C6B,"CDF way to the GRID",0.0954545454545,0.1
7408FDCE,"Barnes Maze Based on Computer Vision and Learning",0.3,0.243333333333
