Paper ID,Title,Sim1,Sim2
7A181023,"Network connectivity with heterogeneous mobility",0.157407407407,0.111111111111
816A313A,"Behaviour-preserving transformations in SHE: a formal approach to architecture design",0.143939393939,0.0797535797536
80866BEC,"Sparse Overcomplete Decomposition for Single Channel Speaker Separation",0.157407407407,0.0825477626948
7E1E22EF,"Virtual environments for Internet-based robots. II. Path planning",0.15,0.0833333333333
758A8A33,"Rapid modeling and analysis with QGENIE",0.138888888889,0.0801282051282
7B4E4913,"Iterative multiuser detection for coded impulse radio systems",0.138888888889,0.0742521367521
187D9B94,"Certain Sociological Characteristic Differences in the Correctional Education Learners and the Public School Learners:",0.157407407407,0.0934343434343
7D186E1A,"Development of a 25MW geothermal power plant full scope simulator based on a control system graphical modeling",0.157407407407,0.111681528348
7359096C,"Modeling extreme events in spatial domain by copula graphical models",0.166666666667,0.114874708625
776FD055,"Evaluation of interpolation models for rainfall erosivity on a large scale",0.197619047619,0.116958041958
80ADC8C1,"Graphics with shape property inheritance",0.136904761905,0.109325396825
5B10E5F1,"Planar Graphical Models which are Easy",0.134615384615,0.205128205128
7E5A4774,"Practical Compression with Model-Code Separation",0.157407407407,0.0940170940171
7D15152E,"A flexible object-oriented system for teaching and learning structured IR",0.138888888889,0.155860805861
81B85F09,"Crossover Random Fields",0.102272727273,0.0811688311688
01E56C0D,"Dynamic Matrix-Variate Graphical Models - A Synopsis1",0.134615384615,0.0769230769231
775C0E14,"A Deep Hybrid Model for Weather Forecasting",0.180555555556,0.105006105006
8159E5CD,"Priority windows: A device independent, vector oriented approach",0.143939393939,0.0990037740038
780DA3BE,"Cognitive Ergonomics: Theory, Laws, and Graphic Models",0.157407407407,0.0854700854701
7C9C2EEE,"From a freeform graphics tool to a repository based modeling tool",0.178571428571,0.152701465201
5F2746E1,"Semantic analysis of flow patterns in business process modeling",0.15,0.087567987568
7AB84DDC,"Directed Information Graphs: A generalization of Linear Dynamical Graphs",0.197619047619,0.12961038961
7D96E25F,"Collaborative modeling and simulation for order management in virtual enterprise",0.143939393939,0.0822843822844
7AE0D3AD,"Ups and Downs in Buzzes: Life Cycle Modeling for Temporal Pattern Discovery",0.157407407407,0.106515706516
81462E69,"Generative modeling of temporal signal features using hierarchical probabilistic graphical models",0.305555555556,0.197435897436
7740CA7C,"Probabilistic graphical models for resilience of all-optical networks under crosstalk attacks",0.157407407407,0.089121989122
7CE95B3C,"Rigorous EBNF-based definition for a graphic modeling language",0.194444444444,0.130952380952
83C31716,"Learning of parameters of intuitionistic statement networks",0.155952380952,0.118362193362
75718C89,"Differentiating fluvio-marine depositional environments in the Nile Delta using textural and compositional components",0.233333333333,0.193566433566
5EA2ECBA,"An automatic translation from textual E-LOTOS into graphic E-LOTOS",0.15,0.1
7E76F5F6,"OSRI: A Rotationally Invariant Binary Descriptor",0.143939393939,0.0909090909091
7D4A5D20,"Characterization of SURF and BRISK Interest Point Distribution for Distributed Feature Extraction in Visual Sensor Networks",0.167989417989,0.0906470073137
7BDFEDA2,"A novel fingerprint matching scheme combining graphical model and thin plate spline model",0.166666666667,0.122657428356
80C4CA85,"Hierarchical topographic factor analysis",0.134615384615,0.0769230769231
795B3405,"Graphical modelling and the Mahalanobis distance",0.143939393939,0.0811688311688
7BDF1BF8,"Urban scene segmentation by graphical model",0.138888888889,0.0790598290598
7A294B5F,"A graphic model for imaging of mathematical formulas",0.167989417989,0.128815628816
80435B8F,"Outcome after aneurysmal subarachnoid haemorrhage: the use of a graphical model in the assessment of risk factors",0.143939393939,0.0830479044765
77C9B548,"Automatic image annotation with continuous PLSA",0.167989417989,0.116883116883
7D538C78,"Automatic femur segmentation and condyle line detection in 3D MR scans for alignment of high resolution MR",0.157407407407,0.0842897842898
77A70147,"Modeling distributed real-time applications with specification PEARL",0.167989417989,0.131071428571
76D63AB1,"A practical scheduling method based on workflow management technology",0.143939393939,0.1337995338
791B9A66,"How to prove the Maxwell conjecture via spatial coupling — A proof of concept",0.143939393939,0.133275058275
8613899F,"Point-of-interest recommendation in location-based social networks with personalized geo-social influence",0.590277777778,0.552777777778
12DE576D,"Presentation of a Graphical Model for Assessing Opportunities for Inherently Safer Industrial Systems",0.143939393939,0.105617715618
2EF65D45,"A Bayesian Paradigm For . . .",0.143939393939,0.0909090909091
76ECEB15,"Optimal foraging of renewable resources",0.15,0.0916666666667
7A03929D,"A Bayesian Framework to Rank and Combine Candidate Recurrence Models for Specific Faults",0.143939393939,0.129287379287
591FCB6C,"A Generative Graphical Model for Collaborative Filtering of Visual Content",0.157407407407,0.0940170940171
7FDE4CA0,"The Application of the Multi-Level Investment Flows Monitoring Model (MIF-Model) on china and ASEAN",0.127272727273,0.119299153228
79318A11,"Convex approaches to model wavelet sparsity patterns",0.114285714286,0.103754578755
7AB627E8,"Web services integration on the fly for service-oriented computing and simulation",0.114285714286,0.0810541310541
75F10A64,"Learning sparse and scale-free networks",0.157407407407,0.222222222222
7B24B060,"Using indicator kriging to delineate and map the spatial patterns of zinc soil pollution",0.251322751323,0.177137445887
798D0E9C,"Falsification of temporal properties of hybrid systems using the cross-entropy method",0.240740740741,0.17397047397
7E8300EF,"Robust shadow and illumination estimation using a mixture model",0.233333333333,0.158974358974
36B84631,"Modele graficzne w analizie i projektowaniu podzespołów maszyn",0.115740740741,0.111111111111
7D0BC0CF,"A new look at the generalized distributive law",0.157407407407,0.10101010101
76BE2FD7,"WWW 2011 invited tutorial overview: latent variable models on the internet",0.167989417989,0.108956043956
7FBE13BC,"Modeling and Analysis the Web Structure Using Stochastic Timed Petri Nets",0.233333333333,0.147298534799
7EE6B867,"A Formal Service Contract Model for Accountable SaaS and Cloud Services",0.158333333333,0.0878205128205
752E1FDA,"A putative DNA-binding domain in the NUCKS protein",0.143939393939,0.0909090909091
7F8AEF71,"On ${l}_{q}$ Optimization and Sparse Inverse Covariance Selection",0.167989417989,0.095177970178
765AA460,"Partial Gaussian Graphical Model Estimation",0.15,0.0884615384615
799F6DB6,"Graphical models, causal inference, and econometric models",0.134615384615,0.0769230769231
00B5E9FF,"Bayesian Time Series Models: Auxiliary particle filtering: recent developments",0.15,0.086033966034
76D9D323,"SYNTONY: network protocol simulation based on standard-conform UML 2 models",0.167989417989,0.14822954823
79A44568,"Learning structural conjunction of image content by sparse graphical model",0.157407407407,0.13783993784
780DA9EB,"Improved Greedy Algorithms for Learning Graphical Models",0.134615384615,0.184294871795
76A1B8AC,"Computer-based Learning of Neuroanatomy: A Longitudinal Study of Learning, Transfer, and Retention",0.143939393939,0.0771080771081
7935B75F,"Single-Phase Wireless LAN Based Multi-floor Indoor Location Determination System",0.15,0.121027583528
7FCBE03B,"Subspace expanders and matrix rank minimization",0.115740740741,0.0933621933622
80ED299C,"A general proposal construction for reversible jump MCMC",0.242063492063,0.16452991453
76215918,"Modeling Preferences with Availability Constraints",0.108225108225,0.107954545455
7799FCEB,"Image Segmentation Based on Inhomogeneous Markov Random Field and Dirichlet Process Mixture",0.15,0.128318903319
806796B8,"Introduction to Graphical Modelling",0.130952380952,0.0714285714286
807A851A,"Spoken term detection with Connectionist Temporal Classification: A novel hybrid CTC-DBN decoder",0.143939393939,0.0852272727273
04CFBF9E,"Development of a Model for Maaging Organizational Knowledge",0.166666666667,0.0911172161172
75226B5D,"Epsilon-Subjective Equivalence of Models for Interactive Dynamic Influence Diagrams",0.15,0.0858974358974
043DAD87,"Generalized Statistical Methods for Mixed Exponential Families, Part II: Applications",0.166666666667,0.112247474747
61E21450,"High-rate low-density parity check codes based on anti-Pasch affine geometries",0.178571428571,0.131074481074
05EA0E95,"The role of disturbance and resource availability in structuring plant communities",0.108333333333,0.0961467104324
78E53915,"The Evolution and Socioecology of Dominance in Primate Groups: A Theoretical Formulation, Classification and Assessment",0.178571428571,0.09568288854
7BC62ED1,"Leveraging Knowledge-based Inference for Material Classification",0.108333333333,0.0963141025641
7FEAD3C4,"A Utile Function Optimizer",0.157407407407,0.111111111111
76F46DA4,"Vesselwalker: Coronary arteries segmentation using random walks and hessian-based vesselness filter",0.222222222222,0.157738095238
78C34139,"Measuring complexity of component based architecture: a graph based approach",0.178571428571,0.173801892552
77C159F1,"Dynamic Possibilistic Networks: Representation and Exact Inference",0.157407407407,0.0960113960114
17F1902D,"Inference and Learning with Graphical models (特集 RWC研究--実世界知能の実現を目指して) -- (第2部 実世界知能研究推進センターの最新の研究成果)",0.134615384615,0.162393162393
7A50F94B,"Pyramidal Model for Image Semantic Segmentation",0.143939393939,0.0837218337218
7DB37CE5,"A color-based probabilistic tracking by using graphical models",0.217948717949,0.216117216117
7DF07585,"Inferring novel associations between SNP sets and gene sets in eQTL study using sparse graphical model",0.240740740741,0.156738400488
7C1AF6E1,"REGULARITIES OF DEFECT DEVELOPMENT IN THE ASPHALT CONCRETE ROAD PAVEMENTS",0.15,0.0811854811855
7B81B492,"Message-Passing Algorithms for Coordinated Spectrum Sensing in Cognitive Radio Networks",0.157407407407,0.120106837607
79809106,"Spatial distribution of the electromagnetic field in the vicinity of tapered wire medium metamaterial",0.143939393939,0.0746378621379
7E0210A0,"Error detection and display for graphical modeling environments",0.166666666667,0.0965151515152
82078F27,"Exploiting Local and Repeated Structure in Dynamic Bayesian Networks",0.407407407407,0.398148148148
0BD27B9A,"Interacting gaussian processes for graphical models",0.143939393939,0.139277389277
