Paper ID,Title,Sim1,Sim2
7BAC9A86,"System architecture of a web service for Content-Based Image Retrieval",0.138888888889,0.123737373737
7CFA596C,"S2ProT: rank allocation by superpositioned propagation of topic relevance",0.132142857143,0.136507936508
5BCB8C30,"Machine Discovery Based on the Co-occurrence of References in a Search Engine",0.40625,0.28798185941
5900F800,"Beyond a Visuocentric Way of a Visual Web Search Clustering Engine: The Sonification of WhatsOnWeb",0.410714285714,0.30119047619
7AE5896F,"A study of transactional memory vs. locks in practice",0.159722222222,0.170634920635
7E0775CE,"A task level metric for measuring web search satisfaction and its application on improving relevance estimation",0.452380952381,0.28544973545
6CED28F9,"A meta-search method reinforced by cluster descriptors",0.181944444444,0.168055555556
7E296183,"Entropy-Based Visual Tree Evaluation on Block Extraction",0.202777777778,0.120634920635
7E16289B,"Semantic similarity measurement based on knowledge mining: an artificial neural net approach",0.25,0.204166666667
810B2B4E,"Heavy traffic analysis of state-dependent fork-join queues with triggers",0.258333333333,0.186904761905
7BB1764D,"Report on the ECIR 2011 workshop on information retrieval over query sessions",0.132142857143,0.106735856736
7A60498C,"The Web and social networks",0.202777777778,0.1625
758F2455,"On extracting session data from activity logs",0.473214285714,0.388181818182
7E772D39,"Adapting multimedia Internet content for universal access",0.236111111111,0.184523809524
8139AE02,"Quality Uncertainty and the Performance of Online Sponsored Search Markets: An Empirical Investigation",0.416666666667,0.290816326531
7FB4A55D,"Improvement of Page Ranking Algorithm Based on Timestamp and Link",0.20625,0.186111111111
80417D3D,"Efficient browsing of Web search results on mobile devices based on block importance model",0.402777777778,0.243560606061
7A460BAF,"e-Research applications for tracking online socio-political capital in the Asia-Pacific region",0.21875,0.184027777778
7B0477EE,"Orthopaedic information on the internet: fact or fiction?",0.191964285714,0.112599206349
7DD9D481,"A New Algorithm of Topical Crawler",0.197727272727,0.145454545455
60598236,"Visual information retrieval in endoscopic video archives",0.188492063492,0.108928571429
7EAC5D32,"A Novel Top-k Query Scheme in Unstructured P2P Networks",0.210714285714,0.144588744589
7F995092,"Search engines and the production of academic knowledge",0.416666666667,0.372023809524
