Paper ID,Title,Sim1,Sim2
779BEC85,"Fast approximations for sums of distances, clustering and the Fermat--Weber problem",0.128703703704,0.106132756133
768EEA29,"Content-based organization and visualization of music archives",0.111574074074,0.114583333333
7F4EF5CA,"Space–time multiresolution atomistic visualization of MgO and MgSiO3 liquid data",0.135648148148,0.112037037037
7B78758A,"Accounting for multiple births in neonatal and perinatal trials: systematic review and case study.",0.125,0.08943001443
7A776769,"Comparative Transcriptomics between Synechococcus PCC 7942 and Synechocystis PCC 6803 Provide Insights into Mechanisms of Stress Acclimation",0.131944444444,0.103977272727
814BCA95,"Clustering spatial data when facing physical constraints",0.128451178451,0.144444444444
5B72BA6B,"VirtualKnotter: Online Virtual Machine Shuffling for Congestion Resolving in Virtualized Datacenter",0.147222222222,0.156730769231
7C8962C5,"Variation in Brain Organization and Cerebellar Foliation in Chondrichthyans: Sharks and Holocephalans",0.129966329966,0.0889508639509
7B5897F8,"Computer-assisted morphometric analysis of intrinsic axon terminals in the supragranular layers of cat striate cortex",0.143376068376,0.126577126577
7CA070CD,"An Improved Ant-IS Algorithm for Intrusion Detection",0.11746031746,0.0846153846154
751C3F21,"Recommendation agents on the internet",0.128240740741,0.155303030303
785AC34C,"IMPACT: A Novel Clustering Algorithm based on Attraction",0.123484848485,0.1368997669
81610E9A,"Globalization and business cycle transmission",0.105892255892,0.0991161616162
7F30FB22,"Semi-supervised learning protein complexes from protein interaction networks",0.146632996633,0.165252525253
78F71219,"An aggregated clustering approach using multi-ant colonies algorithms",0.122222222222,0.15119047619
7DBB91E0,"AFLP Markers as a Tool to Reconstruct Complex Relationships: A Case Study in Rosa (Rosaceae)",0.161111111111,0.136641483516
5FD7E2C0,"Family-based clusters of cognitive test performance in familial schizophrenia",0.123484848485,0.0896853146853
7917C1BC,"Data Mining Methods for Traffic Monitoring Data Analysis: A Case study",0.105892255892,0.0917921584588
7DCE1B0B,"Viral-mediated oncolysis is the most critical factor in the late-phase of the tumor regression process upon vaccinia virus infection.",0.130429292929,0.122166375291
803DFD23,"An Energy-Efficient Waiting Caching Algorithm in Wireless Sensor Networks",0.145442520443,0.157601657602
7AD65ADA,"Host–microbe interplay in persistent Staphylococcus aureus nasal carriage in HIV patients",0.130555555556,0.105788655789
80161CAB,"A Spatial Lines Clustering Algorithm Based on Adjacent Relations for GML Data",0.128451178451,0.149857549858
72A86A9D,"Energy Conservation Clustering in Wireless Sensor Networks for Increased Life Time",0.159595959596,0.134773212898
761A534D,"Genetic diversity analysis of maintainer and restorer accessions in upland cotton ( Gossypium hirsutum L.)",0.12612017612,0.0942002442002
7B0CEE91,"DNA Barcoding the Native Flowering Plants and Conifers of Wales",0.128571428571,0.105384615385
75BC2599,"Chemometric study of soil analysis data",0.102525252525,0.0898656898657
7DCDB1B1,"Estimating Cognitive Profiles Using Profile Analysis via Multidimensional Scaling (PAMS)",0.122222222222,0.150769230769
7FF5A541,"Utilization of Data-Mining Techniques for Evaluation of Patterns of Asthma Drugs Use by Ambulatory Patients in a Large Health Maintenance Organization",0.142791005291,0.119814213564
77E6FF43,"A quadratic programming based cluster correspondence projection algorithm for fast point matching",0.141077441077,0.13547008547
7E882A51,"Exponential-Distance Weighted K-Means Algorithm with Spatial Constraints for Color Image Segmentation",0.150198412698,0.131074481074
766722D1,"Cache organizations for clustered microarchitectures",0.137109187109,0.126984126984
7E868786,"Patient selection for cardiac surgery: Time to consider subgroups within risk categories?",0.137962962963,0.111291486291
7DBC0C06,"A Low Power Communication Circuit Design Using Selective Glitch Removal Method",0.170105820106,0.150488400488
7E638678,"How many clusters?: A Ying-Yang machine based theory for a classical open problem in pattern recognition",0.160648148148,0.160209235209
756DF2F5,"An evaluation of query processing strategies using the TIPSTER collection",0.147420634921,0.140704533562
811DEF40,"An Energy-Conserving Topology Maintenance Algorithm for MANETs",0.0783383283383,0.0778554778555
7AC700C0,"Attitudes of Greek Drivers with Focus on Mobile Phone Use While Driving",0.155291005291,0.124221809936
70A50BE0,"A Prediction-Based Visual Approach for Cluster Exploration and Cluster Validation by HOV3",0.122222222222,0.0834523809524
75DF8EB6,"Heavy metal contamination of cultivated wetland soils along a typical plateau lake from southwest China",0.134778184778,0.108503401361
8128502B,"Scalable Clustering with smoka",0.183333333333,0.166666666667
76D78A37,"Distribution-Based Clustering: Using Ecology to Refine the Operational Taxonomic Unit.",0.128451178451,0.171111111111
804C8110,"Large-Scale Clustering Based on Data Compression",0.128451178451,0.155341880342
756C8119,"Optimal number and location of Bluetooth sensors considering stochastic travel time prediction",0.160257335257,0.140704533562
7C497331,"Cross-Layer Cluster-Based Energy-Efficient Protocol for Wireless Sensor Networks",0.12904040404,0.154671717172
7C6659CF,"Assessment of genetic diversity and relationships among Osmanthus fragrans cultivars using AFLP markers",0.161111111111,0.171759259259
7D2322D3,"Munch: An Efficient Modularisation Strategy to Assess the Degree of Refactoring on Sequential Source Code Checkings",0.162896825397,0.14497955748
809D0A8B,"Stable clustering through mobility prediction for large-scale multihop intelligent ad hoc networks",0.148556998557,0.133737373737
7AF7B52F,"Multivariate approach for integrated evaluation of clonal biomass production potential",0.131481481481,0.0946897546898
7AB9EA40,"Labeling of MR brain images using Boolean neural network",0.137109187109,0.149511599512
