Id,Label,indegree,outdegree,Degree,closnesscentrality,betweenesscentrality,Authority,Hub,eigencentrality
0,7DF36EC7,5,1,6,0.5,11.033333,0,0,0.071152
1,792492AC,1,3,4,1,3,0,0,0.003312
2,787C9BE4,1,1,2,1,10,0,0,0.011058
3,76836EB8,1,0,1,0,0,0,0,0.003312
4,79B01C10,0,1,1,0.571429,0,0,0,0
5,7973D3A6,0,1,1,1,0,0,0,0
6,76DEE4D6,1,0,1,0,0,0,0,0.003312
7,7E685C4B,0,3,3,1,0,0,0,0
8,7DAADD91,0,1,1,1,0,0,0,0
9,7755B8FB,1,0,1,0,0,0,0,0.00717
10,7F2B7315,0,1,1,1,0,0,0,0
11,80B765CB,0,7,7,0.4375,0,0,0,0
12,5AE71047,0,1,1,1,0,0,0,0
13,800E298A,0,3,3,0.5625,0,0,0,0
14,7C50BEAE,0,2,2,0.444444,0,0,0,0
15,80EB7470,0,2,2,0.545455,0,0,0,0
16,7929F097,1,0,1,0,0,0,0,0.003312
17,7D9D9127,0,1,1,1,0,0,0,0
18,7A74B335,4,3,7,0.8,10,0,0,0.015176
19,7DF460AF,1,0,1,0,0,0,0,0.005241
20,79ED0DA2,1,0,1,0,0,0,0,0.003312
21,7EB9B2FB,3,1,4,1,4,0,0,0.011865
22,7850A3FB,0,1,1,1,0,0,0,0
23,78ABC8F7,1,0,1,0,0,0,0,0.003312
24,7E217656,0,4,4,1,0,0,0,0
25,782472C2,1,0,1,0,0,0,0,0.003312
26,758ACE97,0,2,2,0.353659,0,0,0,0
27,76A2A0CB,0,1,1,1,0,0,0,0
28,7F6B6262,0,1,1,1,0,0,0,0
29,7D1FEF9E,0,1,1,1,0,0,0,0
30,7E5685FC,0,2,2,1,0,0,0,0
31,778872D3,1,0,1,0,0,0,0,0.003312
32,6CD7E7AA,0,1,1,1,0,0,0,0
33,799DB7AC,0,3,3,0.418182,0,0,0,0
34,8069D742,6,0,6,0,0,0,0,0.041223
35,806A0D34,0,5,5,0.329412,0,0,0,0
36,81658EF1,0,1,1,0.32,0,0,0,0
37,79604CE3,1,0,1,0,0,0,0,0.003312
38,7F5E29CC,0,2,2,0.75,0,0,0,0
39,7FEF845B,0,3,3,0.5,0,0,0,0
40,770149E4,0,7,7,0.410405,0,0,0,0
41,7EC4DA6F,0,1,1,1,0,0,0,0
42,77275E8E,2,0,2,0,0,0,0,0.011038
43,78BFED56,2,0,2,0,0,0,0,0.008553
44,7BA5BA27,1,0,1,0,0,0,0,0.003312
45,79DD9823,2,0,2,0,0,0,0,0.006624
46,7C22060E,1,0,1,0,0,0,0,0.003312
47,7D60A24A,1,0,1,0,0,0,0,0.038219
48,7760763E,0,1,1,1,0,0,0,0
49,5A3CB81D,3,0,3,0,0,0,0,0.014349
50,77CC69F1,1,1,2,0.6,0,0,0,0.009655
51,7820028A,0,1,1,0.666667,0,0,0,0
52,62B56169,3,0,3,0,0,0,0,0.030579
53,7D0A6CFC,3,2,5,1,7.666667,0,0,0.018763
54,8043D53F,2,4,6,0.833333,7,0,0,0.006624
55,7EB24540,0,1,1,0.666667,0,0,0,0
56,7DBB5083,0,1,1,1,0,0,0,0
57,8025DD56,0,1,1,1,0,0,0,0
58,78F70C0D,1,2,3,0.6,3,0,0,0.003312
59,773086D1,2,0,2,0,0,0,0,0.009108
60,7DA7A375,0,1,1,1,0,0,0,0
61,7B5A857A,0,8,8,1,0,0,0,0
62,7661A129,0,1,1,0.6,0,0,0,0
63,767FE431,1,0,1,0,0,0,0,0.003312
64,80868339,0,2,2,1,0,0,0,0
65,5D0326A9,0,5,5,0.857143,0,0,0,0
66,7A0AD406,1,0,1,0,0,0,0,0.003312
67,803E317E,0,1,1,1,0,0,0,0
68,7CAF64FF,2,0,2,0,0,0,0,0.006624
69,79AD4812,1,0,1,0,0,0,0,0.003312
70,80B18D73,0,1,1,0.444444,0,0,0,0
71,7FB62CDA,0,1,1,0.666667,0,0,0,0
72,7DE7A6BA,0,2,2,1,0,0,0,0
73,816FC85A,0,1,1,1,0,0,0,0
74,7BA3F88A,3,0,3,0,0,0,0,0.009935
75,7A07FD83,1,0,1,0,0,0,0,0.003312
76,7FC0BBD5,0,4,4,0.75,0,0,0,0
77,61C91D04,1,0,1,0,0,0,0,0.003312
78,75304DD0,1,0,1,0,0,0,0,0.003312
79,760B21C9,0,1,1,1,0,0,0,0
80,7BC56C67,8,0,8,0,0,0,0,0.032282
81,7C3A1350,3,0,3,0,0,0,0,0.022727
82,814B4F50,0,1,1,1,0,0,0,0
83,77A57F6D,1,0,1,0,0,0,0,0.007726
84,7CF3D404,0,2,2,0.75,0,0,0,0
85,8028F1D4,0,5,5,0.465517,0,0,0.000002,0
86,79B10F45,0,1,1,1,0,0,0,0
87,7FA93AB6,1,0,1,0,0,0,0,0.003312
88,799C8040,0,8,8,0.41,0,0,0,0
89,7A845BB3,2,4,6,0.535714,31.166667,0,0,0.012967
90,7E3FAFBD,1,2,3,1,1,0,0,0.003312
91,61F8ACEC,1,1,2,1,1,0,0,0.003312
92,7707ED71,0,1,1,1,0,0,0,0
93,7F28B6BD,2,0,2,0,0,0,0,0.008553
94,76BB17B1,0,4,4,0.833333,0,0,0,0
95,8171EE8F,1,1,2,1,1,0,0,0.003312
96,5A484C04,0,5,5,1,0,0,0,0
97,7DBB1382,0,1,1,1,0,0,0,0
98,8063D6D9,2,0,2,0,0,0,0,0.010482
99,81690364,0,1,1,0.666667,0,0,0,0
100,7C587175,0,2,2,1,0,0,0,0
101,8431EC09,1,0,1,0,0,0,0,0.005796
102,76F9F6F5,1,0,1,0,0,0,0,0.003312
103,0BDBF01A,1,0,1,0,0,0,0,0.009655
104,7BAB8908,1,0,1,0,0,0,0,0.005241
105,7909C966,0,1,1,1,0,0,0,0
106,7C785508,0,2,2,1,0,0,0,0
107,7788C9AA,1,1,2,1,0,0,0,0.003312
108,7DCEF8B8,5,4,9,0.666667,26.5,0,0,0.022347
109,81073AB6,2,0,2,0,0,0,0,0.011038
110,7DD2D655,0,1,1,1,0,0,0,0
111,7A20DB16,1,0,1,0,0,0,0,0.003312
112,763610B8,2,0,2,0,0,0,0,0.006624
113,7E5FC92B,0,1,1,1,0,0,0,0
114,796F9642,0,2,2,0.466667,0,0,0,0
115,813AB102,1,0,1,0,0,0,0,0.003312
116,7BE35ADB,1,0,1,0,0,0,0,0.003312
117,7F90422D,3,0,3,0,0,0,0,0.009935
118,7A3B791B,1,0,1,0,0,0,0,0.003312
119,7513C014,0,1,1,1,0,0,0,0
120,79D665A1,1,0,1,0,0,0,0,0.008837
121,77276B69,0,3,3,0.482759,0,0,0,0
122,79034B64,1,0,1,0,0,0,0,0.005241
123,77388FEF,0,1,1,1,0,0,0,0
124,7F8F2878,0,1,1,1,0,0,0,0
125,61299CE8,2,0,2,0,0,0,0,0.013522
126,76CB0C7F,1,1,2,1,1,0,0,0.003312
127,7893EE42,0,1,1,1,0,0,0,0
128,8006CB80,0,4,4,0.75,0,0,0,0
129,7D571320,0,1,1,1,0,0,0,0
130,7EA8ED22,1,0,1,0,0,0,0,0.003312
131,7F640A5B,0,1,1,0.454545,0,0,0,0
132,7FB5CBD5,1,0,1,0,0,0,0,0.003312
133,80D09525,1,0,1,0,0,0,0,0.003312
134,75A4F962,0,2,2,1,0,0,0,0
135,7654B78A,0,3,3,0.714286,0,0,0,0
136,7C0D0C2D,0,2,2,1,0,0,0,0
137,810E31D3,5,0,5,0,0,0,0,0.024832
138,778CBF96,1,0,1,0,0,0,0,0.005241
139,758CF587,1,0,1,0,0,0,0,0.003312
140,5882E5FE,5,0,5,0,0,0,0,0.062462
141,7599FF0D,2,0,2,0,0,0,0,0.008553
142,7B99B309,0,1,1,1,0,0,0,0
143,7A16CA36,0,1,1,1,0,0,0,0
144,7771B810,1,0,1,0,0,0,0,0.003312
145,7B1C33C3,0,1,1,1,0,0,0,0
146,7BCA6CEA,1,0,1,0,0,0,0,0.00717
147,787BF7EA,2,3,5,1,4,0,0,0.006624
148,7B3BAC9E,3,0,3,0,0,0,0,0.01242
149,7B9DFEA3,1,0,1,0,0,0,0,0.003312
150,77FC5BBA,6,0,6,0,0,0,0,0.054432
151,7DA9A2D0,1,1,2,0.666667,0,0,0,0.003312
152,800E3D8E,0,1,1,1,0,0,0,0
153,7FC9BA2C,0,1,1,1,0,0,0,0
154,80B9B0A4,0,1,1,1,0,0,0,0
155,7FC3C5C7,3,0,3,0,0,0,0,0.014349
156,80BB4578,1,1,2,1,1,0,0,0.003312
157,0B79EDCE,1,0,1,0,0,0,0,0.003312
158,7D54F80F,1,0,1,0,0,0,0,0.003312
159,7FF6F5B3,0,1,1,1,0,0,0,0
160,7E2EB6CD,3,0,3,0,0,0,0,0.011865
161,0A04AC8D,0,6,6,0.875,0,0,0,0
162,7D7AB29C,2,1,3,1,4,0,0,0.012412
163,81296D3F,0,1,1,0.368421,0,0,0,0
164,7D21CA57,0,1,1,0.6,0,0,0,0
165,7E5AE80B,1,3,4,0.4,21,0,0,0.005241
166,7AED4F14,0,1,1,1,0,0,0,0
167,7F900203,0,1,1,1,0,0,0,0
168,7AB132E9,14,1,15,0.571429,13.15,0.149856,0.018145,0.208705
169,77A1EE7B,76,3,79,0.8,556,0,0,1
170,76CE1155,1,0,1,0,0,0,0,0.005241
171,7B15869E,0,5,5,0.647059,0,0,0.096836,0
172,7A433D97,1,1,2,1,0.333333,0.009709,0.031718,0.003312
173,597AFCE3,0,3,3,1,0,0,0,0
174,7D328B2B,1,0,1,0,0,0,0,0.003312
175,762EBA42,1,0,1,0,0,0,0,0.003312
176,815E152B,0,1,1,1,0,0,0,0
177,8123F68F,2,4,6,1,27,0.000003,0,0.016826
178,7C1CA88F,2,2,4,0.6,0.333333,0.054587,0.09935,0.024385
179,75274838,1,2,3,0.545455,1,0,0,0.003312
180,7E583612,0,1,1,1,0,0,0,0
181,7B52059B,0,4,4,0.555556,0,0,0,0
182,0C2C23F1,1,0,1,0,0,0,0,0.003312
183,7FA50D0D,1,0,1,0,0,0,0,0.003312
184,7F7CC13A,1,0,1,0,0,0,0,0.003312
185,7A48D4CC,1,0,1,0,0,0,0,0.003312
186,0C3FCF90,4,0,4,0,0,0.00001,0,0.043169
187,7C8F6F42,1,0,1,0,0,0,0,0.003312
188,7EC2B972,1,2,3,0.6,6.5,0,0,0.00717
189,8089E3DE,0,1,1,1,0,0,0,0
190,7BEE46C8,2,0,2,0,0,0,0,0.010482
191,7D5FFB3F,0,1,1,1,0,0,0,0
192,8120FCF5,3,0,3,0,0,0,0,0.009935
193,77F5E289,1,0,1,0,0,0,0,0.013356
194,1214DEF4,1,0,1,0,0,0,0,0.003312
195,7A32A4FB,2,0,2,0,0,0,0,0.006624
196,80EE195B,0,5,5,0.4375,0,0,0,0
197,772E0802,3,0,3,0,0,0,0,0.015723
198,799541C6,0,1,1,1,0,0,0,0
199,7C3B5D50,6,0,6,0,0,0,0,0.0218
200,7B6DBAFB,3,0,3,0,0,0,0,0.014349
201,79BCFA70,3,0,3,0,0,0,0,0.011865
202,5FB7D46F,1,0,1,0,0,0,0,0.003312
203,7A4968F0,5,1,6,0.416667,3.833333,0.053208,0.015214,0.036054
204,7CAA5841,1,0,1,0,0,0,0,0.00717
205,81B07CBE,3,0,3,0,0,0,0,0.009935
206,7A2FC900,5,0,5,0,0,0,0,0.026761
207,7ACAD034,1,1,2,1,1,0,0,0.003312
208,706998A4,3,0,3,0,0,0,0,0.009935
209,785E5E09,1,0,1,0,0,0,0,0.003312
210,7C596753,0,1,1,1,0,0,0,0
211,767B6448,2,1,3,1,2,0,0,0.006624
212,7A9BBA12,0,4,4,0.413793,0,0,0,0
213,7F24809E,1,1,2,1,1,0,0,0.003312
214,81D69E3F,1,0,1,0,0,0,0,0.005241
215,7F60B6C3,5,2,7,1,4.5,0,0,0.022902
216,80456B09,0,3,3,0.538462,0,0,0,0
217,5A0DF14C,0,1,1,1,0,0,0,0
218,7A98455C,2,3,5,0.8,4,0,0,0.006624
219,7FA739ED,0,2,2,1,0,0,0,0
220,7F964E42,1,0,1,0,0,0,0,0.003312
221,80551F92,1,3,4,0.8,8,0,0,0.005241
222,78CE14CD,0,2,2,0.391304,0,0,0,0
223,804BC14C,0,1,1,1,0,0,0,0
224,7C80CB72,0,1,1,0.555556,0,0,0,0
225,806F2638,2,2,4,1,12,0.000005,0,0.015452
226,808D55D2,1,0,1,0,0,0,0,0.003312
227,8131EEC3,0,1,1,1,0,0,0,0
228,7F046AD1,1,0,1,0,0,0,0,0.005241
229,80B731B5,1,1,2,1,1,0,0,0.003312
230,7D8822EB,0,1,1,0.6,0,0,0,0
231,7BC05815,3,0,3,0,0,0,0,0.013794
232,752A6215,0,1,1,0.666667,0,0,0,0
233,7B970CC7,2,0,2,0,0,0,0,0.014896
234,7CFCD02D,1,0,1,0,0,0,0,0.005917
235,7C274D98,2,7,9,0.818182,15,0,0.000039,0.008553
236,7859B5A2,2,0,2,0,0,0,0,0.006624
237,7F9B1B96,0,4,4,0.535714,0,0,0.000029,0
238,8026BF90,11,0,11,0,0,0,0,0.097739
239,7771A931,1,0,1,0,0,0,0,0.008837
240,7F5B23B9,2,0,2,0,0,0,0,0.008553
241,7B94FDEB,2,0,2,0,0,0,0,0.011038
242,7E359C2A,0,1,1,1,0,0,0,0
243,7B23D7AC,3,0,3,0,0,0,0,0.016384
244,815FF074,3,4,7,0.416667,26.333333,0,0,0.009935
245,7AB7B2D5,4,0,4,0,0,0,0,0.017661
246,7A4EA807,3,0,3,0,0,0,0,0.011865
247,7F3AFE3C,2,4,6,1,5.5,0,0,0.006624
248,7F389218,1,0,1,0,0,0,0,0.010052
249,8006C671,0,1,1,1,0,0,0,0
250,7DC981DF,1,0,1,0,0,0,0,0.003312
251,803260AA,1,0,1,0,0,0,0,0.005241
252,75C88FD6,1,0,1,0,0,0,0,0.003312
253,77776224,9,5,14,0.727273,271.991667,0,0,0.230867
254,7919D7D6,0,1,1,1,0,0,0,0
255,75FFC80A,1,0,1,0,0,0,0,0.003312
256,7A7EEBD0,1,2,3,1,2,0,0,0.003312
257,7E472010,1,2,3,1,2,0,0,0.003312
258,7DBF05C0,2,0,2,0,0,0,0,0.006624
259,7850C398,0,4,4,0.75,0,0,0,0
260,7F9D1B13,0,1,1,1,0,0,0,0
261,787327F7,1,0,1,0,0,0,0,0.003312
262,7D343418,0,1,1,0.666667,0,0,0,0
263,7CE54230,1,0,1,0,0,0,0,0.003312
264,791B9B86,2,0,2,0,0,0,0,0.008553
265,7FE12712,2,0,2,0,0,0.000008,0,0.012967
266,5EE72C45,3,2,5,1,10,0,0,0.014905
267,7E4385EB,0,6,6,0.369748,0,0,0,0
268,75BDAEB2,0,3,3,1,0,0,0,0
269,7E78846E,0,1,1,1,0,0,0,0
270,79DE0C6B,0,1,1,0.5,0,0,0,0
271,7A7319B5,1,0,1,0,0,0,0,0.003312
272,80FE00FA,1,2,3,0.545455,6,0,0,0.003312
273,7AA37DA2,1,0,1,0,0,0,0,0.003312
274,7B84C7B0,10,1,11,1,117.089683,0,0,0.514413
275,78F8C352,0,1,1,1,0,0,0,0
276,809F65C6,16,2,18,0.555556,78.5,0,0,0.080291
277,0C0441F7,1,0,1,0,0,0,0,0.003312
278,809EA145,0,1,1,0.454545,0,0,0,0
279,805C1B1F,0,4,4,0.615385,0,0,0,0
280,7EEC7438,3,1,4,0.666667,4,0,0,0.011865
281,7CF3A564,0,1,1,1,0,0,0,0
282,766FD556,1,1,2,1,1,0,0,0.003312
283,8086BCE3,0,3,3,1,0,0,0,0
284,79A33975,1,0,1,0,0,0,0,0.003312
285,80A8F624,0,2,2,0.75,0,0,0,0
286,764A7676,0,2,2,0.75,0,0,0,0
287,599A3709,11,1,12,0.6,90.019048,0,0,0.117607
288,7E6DB32D,0,1,1,1,0,0,0,0
289,81943737,1,1,2,0.666667,4,0,0,0.005241
290,7D08AEAC,1,5,6,0.289474,21,0,0,0.003312
291,811A9160,3,3,6,0.447368,50.666667,0,0,0.011865
292,7B561FC6,3,2,5,0.411765,8,0,0,0.016279
293,790EF7DB,3,0,3,0,0,0,0,0.009935
294,75D8CCFD,6,0,6,0,0,0,0,0.031183
295,7E0BABE2,0,5,5,0.7,0,0,0,0
296,790D138C,1,0,1,0,0,0,0,0.003312
297,5CCEEFAC,3,0,3,0,0,0,0,0.013794
298,789CD181,0,2,2,1,0,0,0,0
299,59B04693,1,0,1,0,0,0,0,0.006352
300,7CF09060,1,2,3,0.75,6,0,0,0.010211
301,02866F8B,1,0,1,0,0,0,0,0.003312
302,78717880,1,0,1,0,0,0,0,0.003312
303,7F1EB8B3,0,2,2,0.47619,0,0,0.000013,0
304,7764B3C6,0,1,1,1,0,0,0,0
305,7D9C22BD,1,0,1,0,0,0,0,0.009655
306,7D2DD498,0,1,1,1,0,0,0,0
307,7D29ED36,2,0,2,0,0,0,0,0.008553
308,7936B0AE,1,0,1,0,0,0,0,0.003312
309,7E937D91,0,3,3,0.403846,0,0,0,0
310,76445A4F,1,0,1,0,0,0,0,0.003312
311,75317F2A,0,1,1,1,0,0,0,0
312,7F0D6B11,1,2,3,1,2,0,0,0.003312
313,7F24127F,1,2,3,1,0,0,0,0.003312
314,7DBA2A09,0,2,2,1,0,0,0,0
315,7FBED522,1,0,1,0,0,0,0,0.003312
316,760CE828,0,1,1,1,0,0,0,0
317,7617F75A,1,0,1,0,0,0,0,0.010052
318,7FAD90B0,1,1,2,0.666667,0,0,0,0.005902
319,7B46955F,1,2,3,0.666667,2,0,0,0.003312
320,7871D48F,0,3,3,0.714286,0,0,0,0
321,7F4913F8,0,2,2,1,0,0,0,0
322,7CA27E42,3,4,7,0.7,36.333333,0,0,0.034926
323,7C3EBAE8,7,0,7,0,0,0,0,0.048799
324,7B3B3F47,1,0,1,0,0,0,0,0.011757
325,7C3514AC,1,0,1,0,0,0,0,0.005241
326,7DBD4E4C,0,1,1,1,0,0,0,0
327,7EC0F58E,0,1,1,1,0,0,0,0
328,798767E2,0,4,4,0.833333,0,0,0,0
329,7BB55432,2,1,3,1,2,0,0,0.008553
330,7B302DE2,1,0,1,0,0,0,0,0.003312
331,81BBA6EA,1,3,4,1,2,0,0,0.003312
332,81770CF3,0,2,2,0.545455,0,0,0,0
333,7A14406E,0,2,2,1,0,0,0,0
334,7FDADBCD,11,0,11,0,0,0,0,0.064948
335,76D5F9DB,6,0,6,0,0,0,0,0.070461
336,75889A77,1,0,1,0,0,0,0,0.003312
337,7F349598,0,3,3,1,0,0,0.00153,0
338,77095C0A,0,1,1,0.6,0,0,0,0
339,79E98452,0,1,1,1,0,0,0,0
340,722044F6,3,0,3,0,0,0,0,0.011865
341,7B40249C,1,0,1,0,0,0,0,0.003312
342,7D49AFF7,1,1,2,1,1,0,0,0.003312
343,753CCD24,1,0,1,0,0,0,0,0.003312
344,7E3F649D,2,1,3,1,4,0,0,0.010482
345,7EFC8B3C,1,0,1,0,0,0,0,0.003312
346,7EC1F2A3,0,1,1,0.666667,0,0,0,0
347,812F6FFB,0,1,1,1,0,0,0,0
348,79742805,1,0,1,0,0,0,0,0.003312
