Id,Label,indegree,outdegree,Degree,closnesscentrality,betweenesscentrality,Authority,Hub,eigencentrality
0,7813CB93,0,6,6,0.232779,0,0,0.025402,0
1,7E6AB5C2,1,15,16,0.354582,68.972222,0,0.000011,0.000712
2,7D67050A,1,0,1,0,0,0,0,0.000712
3,7FDF69C6,0,1,1,0.666667,0,0,0,0
4,755D026C,0,4,4,0.4,0,0,0.005658,0
5,5F1BB7C8,0,1,1,1,0,0,0,0
6,7DC7BEF2,25,1,26,1,103,0,0,0.02122
7,75FB5A67,0,15,15,0.212418,0,0,0.013331,0
8,7C0F5FF3,0,4,4,0.444444,0,0,0.000001,0
9,76C056F0,0,10,10,0.265806,0,0,0.000356,0
10,809FED73,2,0,2,0,0,0.000006,0,0.001424
11,80DED893,2,0,2,0,0,0,0,0.00155
12,7FA8DEEC,0,3,3,0.187033,0,0,0.000013,0
13,785BB346,0,3,3,0.209909,0,0,0.000192,0
14,7DB9798F,1,0,1,0,0,0,0,0.000712
15,7E45E974,0,1,1,1,0,0,0,0
16,7F68FFC2,0,3,3,0.162866,0,0,0.000198,0
17,754E5D0A,0,2,2,1,0,0,0,0
18,80AD89D7,0,2,2,0.196262,0,0,0.000023,0
19,7D144F73,0,1,1,1,0,0,0,0
20,7C2CDC03,0,5,5,0.200893,0,0,0.00341,0
21,5FD65B5D,0,1,1,0.202899,0,0,0,0
22,689415C4,1,0,1,0,0,0,0,0.000712
23,5A38DDE8,0,1,1,1,0,0,0,0
24,7C255DC7,3,0,3,0,0,0.000001,0,0.002136
25,7EFF8363,0,3,3,0.314286,0,0,0.000052,0
26,7AF20CFE,1,2,3,1,4,0,0.000043,0.000772
27,7B3B6426,4,0,4,0,0,0.000001,0,0.002908
28,7D0828CE,0,1,1,1,0,0,0,0
29,8118255B,4,2,6,1,3,0,0,0.003153
30,77174058,14,0,14,0,0,0.000001,0,0.01363
31,7A39A1E5,1,0,1,0,0,0,0,0.000772
32,7B3B0741,0,1,1,0.666667,0,0,0,0
33,80BA5C3B,0,1,1,1,0,0,0,0
34,7F4D7931,0,1,1,0.444444,0,0,0,0
35,7E0B26AF,0,2,2,0.666667,0,0,0,0
36,7D8FD131,1,8,9,0.285403,131,0,0.000005,0.000712
37,78B14713,0,3,3,0.28125,0,0,0.001014,0
38,7F6EB632,0,1,1,1,0,0,0,0
39,7DFB65BD,1,0,1,0,0,0,0,0.000712
40,7DA968F4,1,5,6,0.195893,36.333333,0.00013,0.003388,0.000712
41,5E7908FE,0,1,1,1,0,0,0,0
42,7C603D4F,1,0,1,0,0,0,0,0.000712
43,7BA5316F,2,6,8,0.262712,141.916667,0.000004,0.000005,0.001666
44,7D76BE47,12,5,17,0.191436,3677.40837,0.000311,0.000672,0.009532
45,7EED1641,0,4,4,0.168936,0,0,0.000008,0
46,7F2D64FE,0,1,1,1,0,0,0.001102,0
47,763E8999,0,9,9,0.22807,0,0,0.001077,0
48,7A7259DF,0,1,1,1,0,0,0,0
49,7F49C42E,0,5,5,0.239915,0,0,0.000048,0
50,78F66E4F,3,0,3,0,0,0,0,0.002264
51,7F1CB591,0,1,1,1,0,0,0,0
52,7C5DC633,1,1,2,1,1,0,0,0.000712
53,7F237867,0,2,2,1,0,0,0.000009,0
54,80DE69A4,0,3,3,0.185841,0,0,0.000006,0
55,594D12CE,0,1,1,1,0,0,0,0
56,80ABC924,0,2,2,0.625,0,0,0,0
57,7CC3003C,2,0,2,0,0,0.000087,0,0.001424
58,7FBF40A3,0,1,1,1,0,0,0,0
59,80CCA162,0,2,2,0.75,0,0,0,0
60,81022318,6,2,8,0.454545,25.666667,0,0,0.00484
61,7FD14049,3,1,4,0.6,1,0,0,0.002257
62,75B0C2B1,1,0,1,0,0,0,0,0.000712
63,7F6F1758,0,1,1,1,0,0,0.000041,0
64,58695BC4,2,0,2,0,0,0,0,0.001424
65,80ADC77B,0,2,2,0.75,0,0,0.000005,0
66,0E592E84,0,1,1,0.239748,0,0,0.000014,0
67,5E69CE65,0,4,4,0.175238,0,0,0.00014,0
68,7FC703CB,0,2,2,1,0,0,0,0
69,7864C58B,0,1,1,1,0,0,0.000041,0
70,80F1671B,0,2,2,0.75,0,0,0.000024,0
71,7F3817AA,1,0,1,0,0,0,0,0.000712
72,7D5CD8F8,0,1,1,0.470588,0,0,0.000035,0
73,80A96BCB,0,1,1,1,0,0,0,0
74,77D54760,5,1,6,1,6,0,0,0.003681
75,804E1F70,0,2,2,1,0,0,0.000001,0
76,7B659CA0,1,0,1,0,0,0,0,0.000712
77,801EDABB,2,2,4,0.75,5.333333,0.000001,0.000002,0.001484
78,76ED4202,1,0,1,0,0,0,0,0.000772
79,81758C18,0,7,7,0.235789,0,0,0.002292,0
80,7BFB6C31,2,2,4,0.75,17.333333,0.000019,0.000337,0.001608
81,811DEF40,0,3,3,0.223846,0,0,0.00072,0
82,7DB986D2,2,4,6,0.258706,60.422222,0.000163,0.008146,0.001545
83,80D013E7,0,2,2,0.583333,0,0,0,0
84,80652EAF,0,3,3,0.259352,0,0,0,0
85,803D4CF3,0,5,5,0.3,0,0,0.00054,0
86,7FCDDB94,1,3,4,0.464286,20.5,0,0.000064,0.000772
87,5E599738,0,3,3,0.212581,0,0,0.000019,0
88,7DB1EFB5,0,6,6,0.192114,0,0,0.001016,0
89,5DE263A7,2,0,2,0,0,0.00002,0,0.001674
90,590B8EC4,0,1,1,1,0,0,0,0
91,7F866B3A,1,3,4,0.20288,212.745238,0,0.000367,0.000712
92,78A2ECCD,0,1,1,1,0,0,0,0
93,6FE2779C,3,0,3,0,0,0.000324,0,0.002456
94,7A27B3BD,0,2,2,0.216102,0,0,0.000088,0
95,77DAF535,0,1,1,1,0,0,0,0
96,81521F42,3,3,6,0.275591,1,0,0,0.002136
97,7E61E273,59,23,82,0.278788,33785.581576,0.007591,0.004973,0.060519
98,75161A4A,0,1,1,0.666667,0,0,0,0
99,7D0135E4,0,1,1,1,0,0,0,0
100,81344D49,2,2,4,0.294737,28,0,0,0.001484
101,08193755,0,7,7,0.566667,0,0,0,0
102,7E842AEF,0,10,10,0.325581,0,0,0.000068,0
