7EA5FF47,"Language identification using discriminative weighted language models",0.236954365079,0.302142857143
7F68E9A6,"Iterative Clustering Approach for Text Independent Speaker Identification using Multiple Features",0.224210858586,0.253240740741
76C1B9CF,"Fast 3-level binary higher order statistics for simultaneous voiced/unvoiced and pitch detection of a speech signal",0.270089285714,0.242281527996
8023C3D2,"Auditory-Based Wavelet Packet Filterbank for Speech Recognition Using Neural Network",0.245044191919,0.293253968254
7FBF1FB6,"A speech recognition system using linear predictive coding and dynamic time warping",0.558181818182,0.616798941799
7E7B8C14,"Vocal emotion recognition in five native languages of Assam using new wavelet features",0.251537698413,0.263945578231
7E3F2CBA,"Bit level systolic arrays for real time median filters",0.254766414141,0.328258547009
7D3F63C9,"A 13.0 kbit/s wideband speech codec based on SB-ACELP",0.139448051948,0.238095238095
59919D8F,"The ASRS_RL --- A Research Platform for Spoken Language Recognition and Understanding Experiments",0.255996472663,0.2703000703
7F2E6605,"A Novel Pitch Period Detection Algorithm Bases on HHT with Application to Normal and Pathological Voice",0.263888888889,0.239163614164
7FE04549,"Direct speech feature estimation using an iterative EM algorithm for vocal fold pathology detection",0.339542748918,0.327725052725
7F11AD62,"Event-Based Instantaneous Fundamental Frequency Estimation From Speech Signals",0.262996031746,0.344155844156
7E17FD2D,"Combining multiple estimators of speaking rate",0.194498556999,0.238005050505
7EF5865C,"Linear predictive method for improved spectral modeling of lower frequencies of speech with small prediction orders",0.443650793651,0.498979591837
7EB7379C,"Empty Speech Pause Detection in Spontaneous Speech",0.264384920635,0.352678571429
83C62396,"Spectral transition measure for detection of obstruents",0.262152777778,0.342171717172
5E54B82F,"Enhancing timbre model using MFCC and its time derivatives for music similarity estimation",0.350694444444,0.319492544493
77F1FEA0,"Temporal selective dereverberation of noisy speech using one microphone",0.222781385281,0.401785714286
7D69BF26,"Word learning in a multimodal environment",0.232841810967,0.416666666667
7D53A3A6,"Noise-robust double-talk detection based on normalized cross correlation and a noise offset",0.280704365079,0.318055555556
814C466F,"Chinese POS tagging based on bilexical co-occurrences",0.162152777778,0.227083333333
80D50E36,"Syntactically Lexicalized Phrase-Based SMT",0.25,0.0833333333333
791B8763,"Using auditory-visual speech to probe the basis of noise-impaired consonant–vowel perception in dyslexia and auditory neuropathy",0.245783730159,0.263662131519
75E38116,"Speaker verification using Gaussian Mixture Model",0.235912698413,0.292222222222
7D8297A1,"Speaker Verification using Support Vector Machines",0.225306637807,0.250855625856
7DC46E73,"Ultra low bit rate speech coding using an ergodic hidden Markov model",0.2818001443,0.300566893424
7F5BC0FD,"Speech/Silence segmentation for real-time coding via rule based adaptive endpoint detection",0.250946969697,0.289546102046
7D069803,"Reranking for Sentence Boundary Detection in Conversational Speech",0.259871031746,0.417989417989
7F25E400,"A dynamic regularized Gaussian radial basis function network for nonlinear, nonstationary time series prediction",0.449514991182,0.509920634921
81267ACA,"Tracking a varying number of speakers using particle filtering",0.224600052725,0.320105820106
808EC92C,"Crosstalk resilient interference cancellation in microphone arrays using Capon beamforming",0.243402777778,0.241071428571
7D8AEF45,"Encoding frequency Modulation to improve cochlear implant performance in noise",0.264488636364,0.313961038961
8055E42A,"Discriminating capabilities of syllable-based features and approaches of utilizing them for voice retrieval of speech information in Mandarin Chinese",0.232693001443,0.190099878856
81578AE3,"Prosodic knowledge sources for automatic speech recognition",0.187648809524,0.158441558442
78E760EA,"Phonological representations are unconsciously used when processing complex, non-speech signals.",0.244047619048,0.36380952381
7D8B28AE,"Feature extraction from speech spectrograms using multi-layered network models",0.230956890332,0.234183673469
7AAA8819,"Spectral domain texture analysis for speech enhancement",0.25560966811,0.295793650794
7EE841A2,"Learning American English Accents Using Ensemble Learning with GMMs",0.212456293706,0.441666666667
7DCAC2FF,"Nonintrusive speech quality evaluation using an adaptive neurofuzzy inference system",0.275297619048,0.311507936508
7706E882,"Deep learning of knowledge graph embeddings for semantic parsing of Twitter dialogs",0.18869047619,0.173181818182
80319F73,"Accurate compensation in the log-spectral domain for noisy speech recognition",0.253084415584,0.358441558442
79E66637,"How do you know I was about to say “book”? Anticipation processes affect speech processing and lexical recognition",0.166869588745,0.218968253968
7DE80EA5,"Monaural sound-source-direction estimation using the acoustic transfer function of an active microphone",0.236165223665,0.286237373737
7E0C7D8C,"Automatic Word Decompounding for ASR in a Morphologically Rich Language: Application to Amharic",0.200496031746,0.255952380952
7FE8591C,"Frequency-wavenumber tracking using hidden Markov models",0.210708041958,0.358333333333
7DDA78A1,"A Feature for Voice Activity Detection Derived from Speech Analysis with the Exponential Autoregressive Model",0.264236111111,0.241468253968
7E273A2B,"Knowing what a novel word is not: Two-year-olds ‘listen through’ ambiguous adjectives in fluent speech",0.197077922078,0.301904761905
78485039,"Efficient MLP constructive training algorithm using a neuron recruiting approach for isolated word recognition system",0.292911255411,0.276778083028
7D70CC4E,"Statistical dialog management applied to WFST-based dialog systems",0.222781385281,0.281601731602
812847EE,"Speech dereverberation using backward estimation of the late reverberant spectral variance",0.222781385281,0.344155844156
802B47AC,"On-Line Speaker Enrollment using Rhythmical Voices for Human Robot Interaction",0.225306637807,0.253306878307
805E033C,"Comparison of voice activity detection algorithms for VoIP",0.228724747475,0.297777777778
7B88CE89,"Spoken language resources for Cantonese speech processing",0.249647266314,0.307936507937
7EF24916,"Speech enhancement using transfer function ratio beamformer and matched filter array",0.2505501443,0.246950888618
7D890266,"Joint source-filter modeling using flexible basis functions",0.236165223665,0.375
7DB8AA3E,"Frequency modulation detection in cochlear implant subjects",0.371527777778,0.553977272727
7E92D003,"Detection of human speech in structured noise",0.263352272727,0.447619047619
5DA83750,"Foreign accent classification using source generator based prosodic features",0.217518939394,0.286778499278
7F8AEA0D,"Voice conversion using Viterbi algorithm based on Gaussian mixture model",0.24310966811,0.284126984127
62B905BA,"Convolutive Blind Source Separation Using an Iterative Least-Squares Algorithm for Non-Orthogonal Approximate Joint Diagonalization",0.247569444444,0.254942279942
8022AF2E,"On the fractal self-similarity of laryngeal pathologies detection: The estimation of Hurst parameter",0.247821969697,0.314685314685
