Paper ID,Title,Sim1,Sim2
5FCC59D9,"Sequence Outlier Detection Based on Chaos Theory and Its Application on Stock Market",0.200892857143,0.151339285714
7A1C686F,"User preferences based software defect detection algorithms selection using MCDM",0.380952380952,0.304369588745
7EDD69F1,"An active testing model for tracking roads in satellite images",0.198484848485,0.133401320901
71E39879,"An environment adaptation method for robust speech recognition",0.205555555556,0.131111111111
7F1CC319,"Differences in Allergenic Potential of Food Extracts following Oral Exposure in Mice Reflect Differences in Digestibility: Potential Approaches to Safety Assessment",0.195105820106,0.121187146187
7DCD63D1,"Bagging binary and quantile predictors for time series",0.199074074074,0.136805555556
5D25C398,"A Scalable Algorithm for Rule Post-pruning of Large Decision Trees",0.490740740741,0.708333333333
7E65575B,"Learning Vector Quantization with adaptive prototype addition and removal",0.201659451659,0.157677970178
7D69C60D,"Using Homomorphic Encryption For Privacy-Preserving Collaborative Decision Tree Classification",0.601851851852,0.653571428571
7DBFA157,"Semantic Kernels for Text Classification Based on Topological Measures of Feature Similarity",0.218055555556,0.1660430839
79CEC788,"Decision-tree instance-space decomposition with grouped gain-ratio",0.17077020202,0.0833333333333
7D822549,"Weak learning algorithm for multi-label multiclass text categorization",0.19246031746,0.170833333333
78FC75A6,"Real-time low-complexity automatic modulation classifier for pulsed radar signals",0.199735449735,0.10545010545
8126F1D0,"Function approximation using fuzzy neural networks with robust learning algorithm",0.303571428571,0.303240740741
58A0E60A,"Complex Concept Acquisition through Directed Search and Feature Caching",0.204861111111,0.143181818182
7E19674E,"Structured non-negative matrix factorization with sparsity patterns",0.261772486772,0.285642135642
80BA814E,"Automatic mining of Threatening e-mail using Ad Infinitum algorithm",0.300462962963,0.315404040404
77FF541F,"Adaptive bootstrapping of recommender systems using decision trees",0.601851851852,0.775
80F82D3C,"Using genetic programming for the induction of oblique decision trees",0.601851851852,0.647222222222
7A04CCB7,"Predictive Modeling of Coral Disease Distribution within a Reef System",0.213888888889,0.120233100233
7F3129C8,"Does cost-sensitive learning beat sampling for classifying rare classes?",0.190277777778,0.215277777778
7DCEB9A7,"Applying fuzzy decision tree to infer abnormal accessing of insurance customer data",0.604166666667,0.505158730159
5B947BDF,"Local Decision Bagging of Binary Neural Classifiers",0.342592592593,0.403703703704
7D9C577E,"On the Use of Linguistic Information for Broadcast News Speaker Tracking",0.206018518519,0.148148148148
7DEAE6B7,"Alternate phone models for conversational speech",0.206018518519,0.121527777778
78E60E03,"Cost effectiveness of representatives of three classes of antidepressants used in major depression in the UK",0.306018518519,0.212152777778
7E52B9DA,"A minimax classification approach with application to robust speech recognition",0.11087962963,0.132698412698
7FB81A6D,"Why Does Bagging Work? A Bayesian Account and its Implications",0.181712962963,0.215555555556
7A835936,"Using action-based hierarchies for real-time diagnosis",0.297916666667,0.408333333333
7BBBEA86,"A methodology for automated fuzzy model generation",0.188293650794,0.116666666667
8023BB8D,"A Decision Tree Approach to Conducting Dynamic Assessment in a Context-Aware Ubiquitous Learning Environment",0.5,0.390249433107
80D69D20,"Newer Classification and Regression Tree Techniques: Bagging and Random Forests for Ecological Prediction",0.353174603175,0.244676355391
7EE44B48,"A hybrid classification system for cancer diagnosis with proteomic bio-markers",0.197883597884,0.107589285714
5A8F318C,"HOG-Based Decision Tree for Facial Expression Classification",0.490740740741,0.560714285714
7CF7F140,"Active Learning With Sampling by Uncertainty and Density for Data Annotations",0.188293650794,0.170707070707
76FB9E43,"Radon in soil gas: How to identify anomalies caused by earthquakes",0.173931623932,0.146486846487
