5BCB8C30,"Machine Discovery Based on the Co-occurrence of References in a Search Engine",0.40625,0.28798185941
5900F800,"Beyond a Visuocentric Way of a Visual Web Search Clustering Engine: The Sonification of WhatsOnWeb",0.410714285714,0.30119047619
7E0775CE,"A task level metric for measuring web search satisfaction and its application on improving relevance estimation",0.452380952381,0.28544973545
758F2455,"On extracting session data from activity logs",0.473214285714,0.388181818182
80417D3D,"Efficient browsing of Web search results on mobile devices based on block importance model",0.402777777778,0.243560606061
7F995092,"Search engines and the production of academic knowledge",0.416666666667,0.372023809524
5D1A2FAD,"Keyword Search in Social Networks",0.425,0.6
5DB93340,"A frequency mining-based algorithm for re-ranking web search engine retrievals",0.335227272727,0.295952380952
7FCF36E0,"Personalization in professional academic search",0.402777777778,1.0
7F3F0AE2,"The effectiveness of web search engines for retrieving relevant ecommerce links",0.40625,0.30467032967
7D139314,"Domain-specific search strategies for the effective retrieval of healthcare and shopping information",0.410714285714,0.273683261183
794AD0FB,"Impact of internet search engines on OPAC users: a study of Punjabi University, Patiala (India)",0.345643939394,0.209435626102
7D78F771,"Speechbot: an experimental speech-based search engine for multimedia content on the web",0.458333333333,0.339285714286
60C45CB4,"A Hybrid Information Retrieval System for Medical Field Using MeSH Ontology",0.355158730159,0.251924001924
80A6EF50,"A Novel Method for Hierarchical Clustering of Search Results",0.4375,0.368055555556
7EE9BC01,"Optimizing the catalog search process for e-procurement platforms",0.569444444444,0.496666666667
8018EE89,"Geo-referencing with semi-automatic gazetteer expansion using lexico-syntactical patterns and co-reference analysis",0.372916666667,0.306666666667
5B75D879,"Facilitating Efficient Integrated Semantic Web Search with Visualization and Data Mining Techniques",0.625,0.348958333333
81596E14,"Modeling user search behavior",0.347222222222,0.5
7CFF9C2B,"Charge State Determination of Peptide Tandem Mass Spectra Using Support Vector Machine (SVM)",0.416666666667,0.254761904762
8005D559,"Comparison of two approaches to building a vertical search tool: a case study in the nanotechnology domain",0.40625,0.244668911336
5F02A7B2,"Methods for Preventing Search Engine-Based Web Server Attacks",0.40625,0.31712962963
5CE9A754,"Effectiveness Evaluation and Comparison of Web Search Engines and Meta-search Engines",0.326388888889,0.301904761905
7663A97B,"Factors required for mobile search going mainstream",0.402777777778,0.375555555556
7E4E8326,"Good abandonment in mobile and PC internet search",0.402777777778,0.42380952381
81697008,"Detecting search engine spam from a trackback network in blogspace",0.38125,0.30967032967
7D8A9941,"Automatic extraction of dynamic record sections from search engine result pages",0.40625,0.232426303855
5878C214,"WebDocBall: A Graphical Visualization Tool for Web Search Results",0.402777777778,0.323611111111
7784EEC3,"Supporting intelligent Web search",0.40625,0.486111111111
7B82D34B,"Efficient multi-keyword search over p2p web",0.40625,0.5625
76F65C74,"Online result cache invalidation for real-time web search",0.40625,0.284829059829
7EE6C1AC,"Using Semantic Graphs for Image Search",0.577380952381,0.563492063492
7EF4670B,"A probabilistic model based approach for blended search",0.402777777778,0.358181818182
7E42CAE3,"Finding Related Search Engine Queries by Web Community Based Query Enrichment",0.416666666667,0.271164021164
5A633CB0,"Correlation Search of Web Services",0.355158730159,0.366964285714
7CA27FBE,"The impact of images on user clicks in product search",0.331755050505,0.266474266474
801566D7,"A General Classification of (Search) Queries and Terms",0.40625,0.379464285714
808472EA,"Autotagging to improve text search for 3d models",0.423611111111,0.383838383838
7F2CC9FA,"A fuzzy ontology-based abstract search engine and its user studies",0.402777777778,0.337301587302
774ED892,"On the effectiveness of anonymizing networks for web search privacy",0.360714285714,0.353977272727
62BDA97E,"Use link-based clustering to improve Web search results",0.458333333333,0.363888888889
5F917189,"A 3D geometry search engine in support of learning",0.402777777778,0.363003663004
7F9C52AF,"Exploiting Semantic Query Context to Improve Search Ranking",0.486111111111,0.366402116402
5DB6F87A,"Reliability of a Distributed Search Engine for Fresh Information Retrieval in Large-Scale Intranet",0.410714285714,0.240022675737
5CEE4738,"Using probabilistic latent semantic analysis for personalized web search",0.572916666667,0.58125
7AB4A687,"Symbolic Dynamics Methods and Simulation of Internet Search",0.402777777778,0.290793650794
7C5B75EE,"When experts agree: using non-affiliated experts to rank popular topics",0.355158730159,0.324735449735
815C8689,"Popularity and findability through log analysis of search terms and queries: the case of a multilingual public service website",0.410714285714,0.243302068302
7E479EDA,"Adverse Selection in Online Search",0.402777777778,0.6
765FB72C,"Falconer: once SIOC meets semantic search engine",0.402777777778,0.31994047619
776130A1,"A Case Study of Collaboration and Reputation in Social Web Search",0.40625,0.2875
8048211B,"Using visual spatial search interface for WWW applications",0.569444444444,0.47967032967
