Paper ID,Title,Sim1,Sim2
807A309F,"Robust Video Fingerprinting for Content-Based Video Identification",0.154701779702,0.169047619048
7C881494,"Performance comparison between UWB and NB propagation models for an indoor localization",0.293121693122,0.307142857143
7D5AC305,"Multimodal biometrics based bit extraction method for template security",0.399857549858,0.460404040404
811B7058,"A Family of Asymptotically Good Binary Fingerprinting Codes",0.186447811448,0.2
7EE315E4,"Assessing Fingerprint Individuality in Presence of Noisy Minutiae",0.290277777778,0.312222222222
5A866383,"Forensic analysis: on the capability of optical sensors to visualize latent fingerprints on rubber gloves",0.295707070707,0.241314241314
8127AD76,"Sensor Interoperability of Fingerprint Segmentation: An Empirical Study",0.143590668591,0.108946608947
80E7CCD9,"Embedded Fingerprint Verification System",0.263762626263,0.347916666667
8056B29F,"A SIFT-based image fingerprinting approach robust to geometric transformations",0.133333333333,0.152678571429
7CEA6471,"User Authentication with Keystroke Dynamics Using Fixed Text",0.135852573353,0.162962962963
7E112C26,"Fuzzy Vault Crypto Biometric Key Based on Fingerprint Vector Features",0.417003367003,0.426262626263
81413229,"On Secure and Anonymous Buyer-Seller Watermarking Protocol",0.130154567655,0.125
811F7228,"On Information Embedding When Watermarks and Covertexts Are Correlated",0.15747955748,0.201904761905
7E77C9A4,"Fingerprint Classification Based on Singularities",0.410042735043,0.577777777778
7FF15522,"A hidden Markov model fingerprint matching approach",0.445105820106,0.495238095238
7CC35BD6,"Biometric Mapping of Fingertip Eccrine Glands With Optical Coherence Tomography",0.151725589226,0.11875
7D3041B6,"Neural network and fingerprinting-based localization in dynamic channels",0.147757335257,0.136904761905
7E971542,"Robust Speech Hashing for Content Authentication",0.149741462241,0.144841269841
7DAF600A,"Anti-collusion forensics of multimedia fingerprinting using orthogonal modulation",0.13955026455,0.186031746032
7FB6872A,"Multi-Factor Fingerprints for Personal Computer Hardware",0.283080808081,0.391414141414
7F01B239,"Impact of artificial gummy fingers on fingerprint systems",0.293392255892,0.325480769231
7DA2ADDE,"Multimodal Biometrics Recognition by Dimensionality Reduction Method",0.258190883191,0.285404040404
7E17FE5A,"Fingerprint image synthesis based on statistical feature models",0.555627705628,0.572294372294
59515FFB,"Fingerprint ridge line extraction based on tracing and directional feedback",0.406216931217,0.366439909297
7B5EE65E,"The legal, social and ethical controversy of the collection and storage of fingerprint profiles and DNA samples in forensic science",0.305826118326,0.237293956044
7F4377DF,"Adaptive Fingerprint Image Enhancement with Contourlet Transform",0.30118030118,0.417989417989
80DB8F7E,"A system for automated iris recognition",0.13074980575,0.0904761904762
7ED8D4C7,"Issues in Rotational (Non-)invariance and Image Preprocessing",0.160968660969,0.140211640212
7EB947BD,"A novel matching technique for fingerprint recognition by graphical structures",0.355892255892,0.427777777778
7D221CDA,"Online fingerprint template improvement",0.295227920228,0.412037037037
7D1BADA6,"Separating Overlapped Fingerprints",0.28074980575,0.5
80A04F9E,"A Novel Localization Algorithm Based on RSSI for Wireless Sensor Networks",0.277988215488,0.280948218448
7E3AD45A,"Accuracy and performance of biometric systems",0.115812890813,0.116666666667
5EF6C854,"Fingerprint recognition using standardized fingerprint model",0.435379435379,0.686666666667
7EA5C558,"Random password generation of OTP system using changed location and angle of fingerprint features",0.324074074074,0.292724867725
76197CBB,"High-resolution orientation field estimation based on multi-scale Gaussian filter",0.415740740741,0.480404040404
80FE817A,"Radio Transmitter Fingerprinting: A Steady State Frequency Domain Approach",0.183994708995,0.142570128284
7E9D58C6,"Keystroke dynamics authentication for collaborative systems",0.140614478114,0.104861111111
5E4FF945,"Fusion of Statistical and Structural Fingerprint Classifiers",0.290614478114,0.402777777778
7F0378CA,"Localization via multipath strengths in a CDMA2000 cellular network using neural networks",0.147757335257,0.170238095238
80F2D5E3,"The algorithm of fingerprint enhancement base on dynamic direction field",0.461111111111,0.493181818182
7F236ECF,"Biometric attendance system",0.121296296296,0.133333333333
5F6F92AC,"Small-angle approximation attack on angle-based many-to-one functions for biometric templates",0.133531746032,0.1375
7812615D,"On-line fingerprint verification",0.287694250194,0.5625
